代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
01700	华地国际控股	-2.21	782820	1.330	1.360	1000	582000	-0.75	1.360	1.360	1.330	--  	2.26	2.21	-0.030	     56	--  	1.330	1238470.75	
01708	三宝科技	0.29	41740	13.920	13.880	1000	3000	0.58	13.980	13.980	13.840	--  	0.00	1.01	0.040	      5	--  	13.920	333871.63	
01717	澳优	-0.31	296590	3.250	3.260	1000	91000	0.00	3.260	3.290	3.250	--  	0.00	1.23	-0.010	      9	--  	3.250	350161.91	
01718	宏基集团控股	4.05	465150	0.770	0.740	5000	610000	2.67	0.750	0.780	0.750	--  	0.00	4.05	0.030	     53	--  	0.770	44172.90	
01733	易大宗	4.23	31649740	1.480	1.420	12000	21481508	0.68	1.420	1.500	1.420	--  	0.00	5.63	0.060	    376	--  	1.480	299295.09	
01738	飞尚无烟煤	-1.43	7000	1.380	1.400	2500	5000	-1.43	1.400	1.400	1.400	--  	0.00	0.00	-0.020	      3	--  	1.380	301251.69	
01768	BRACELL	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
01771	新丰泰集团	-0.48	2100	2.090	2.100	1000	1000	-0.48	2.100	2.100	2.100	--  	0.00	0.00	-0.010	      3	--  	2.090	401739.81	
01786	铁建装备	-2.12	14693681	3.690	3.770	500	3992000	0.27	3.800	3.800	3.650	340180	5.07	3.98	-0.080	    651	--  	3.690	698121.00	
01798	大唐新能源	-2.44	5682501	0.800	0.820	1000	7114000	0.00	0.820	0.820	0.790	730600	0.00	3.66	-0.020	     54	--  	0.800	5997468.00	
01799	新特能源	0.14	2784	6.970	6.960	400	400	0.14	6.960	6.960	6.960	--  	0.00	0.00	0.010	      3	--  	6.970	2932826.00	
01803	北京体育文化	-1.73	3017250	1.700	1.730	2500	1785000	0.00	1.740	1.740	1.680	--  	0.00	3.47	-0.030	     70	--  	1.700	20194.80	
01808	企展控股	-0.99	10063500	1.000	1.010	2000	10050000	0.00	1.010	1.010	1.000	--  	0.00	0.99	-0.010	     32	--  	1.000	63297.80	
01819	富贵鸟	0.00	0	3.880	3.880	600	0	0.00	--  	3.880	--  	--  	0.00	0.00	0.000	      1	--  	3.880	437726.69	
01822	弘达金融控股	0.00	1088400	0.280	0.280	30000	3870000	-1.75	0.285	0.285	0.280	--  	0.00	1.79	0.000	     16	--  	0.280	142180.91	
01823	华昱高速	-1.25	0	0.790	0.800	2000	0	0.00	--  	0.790	--  	--  	0.00	0.00	-0.010	      2	--  	0.790	149269.80	
01830	必瘦站	-1.47	563840	0.670	0.680	4000	852000	0.00	0.670	0.700	0.650	--  	5.07	7.35	-0.010	     35	--  	0.670	70255.50	
01831	十方控股	0.00	0	0.375	0.375	1000	0	0.00	--  	0.375	--  	--  	0.00	0.00	0.000	      1	--  	0.375	33806.10	
01836	九兴控股	-1.46	2083396	10.820	10.980	500	192662	0.93	10.920	11.040	10.700	27140	2.77	3.10	-0.160	    153	--  	10.820	134327.80	
01838	CHINAPROPERTIES	-1.03	152760	1.920	1.940	1000	79000	0.00	1.920	1.930	1.920	--  	0.00	0.52	-0.020	      9	--  	1.920	6651232.50	
01856	依波路	-0.65	622400	1.540	1.550	1000	426000	5.48	1.460	1.550	1.450	--  	0.00	6.45	-0.010	     17	--  	1.540	79622.40	
01858	春立医疗	-0.94	281952	12.660	12.780	200	22400	0.00	12.380	12.660	12.380	--  	0.00	2.19	-0.120	     16	--  	12.660	51987.13	
01862	景瑞控股	-4.32	26500	2.660	2.780	1000	10000	0.38	2.650	2.650	2.650	--  	0.00	0.00	-0.120	      6	--  	2.660	3547305.00	
01863	中国龙天集团	0.00	0	1.370	1.370	1000	0	0.00	--  	1.370	--  	--  	0.00	0.00	0.000	      1	--  	1.370	78373.40	
01866	中国心连心化肥	-1.57	853220	2.500	2.540	1000	341000	0.00	2.450	2.530	2.450	--  	0.00	3.15	-0.040	     23	--  	2.500	1069793.00	
01868	同方友友	0.95	283920	1.060	1.050	2000	269000	0.95	1.050	1.070	1.050	--  	0.00	1.90	0.010	     20	--  	1.060	148837.41	
01878	南戈壁　Ｓ	-4.29	1569536	2.010	2.100	50	779900	0.00	2.100	2.100	1.950	--  	0.00	7.14	-0.090	     66	--  	2.010	26424.20	
01884	ＥＰＲＩＮＴ集团	1.15	106720	0.880	0.870	4000	124000	0.00	0.860	0.880	0.860	--  	0.00	2.30	0.010	      5	--  	0.880	29166.60	
01885	中国优材	-0.40	10117960	2.470	2.480	4000	4104000	0.41	2.490	2.500	2.430	--  	0.00	2.82	-0.010	    133	--  	2.470	0.00	
01889	武夷药业	0.00	4079813	0.285	0.285	2500	14315000	0.00	0.285	0.290	0.280	--  	0.00	3.51	0.000	      8	--  	0.285	149241.20	
01893	中材股份	-4.80	32347566	2.380	2.500	1000	13647000	1.28	2.520	2.520	2.310	4236580	0.00	8.40	-0.120	   1050	--  	2.380	10374503.00	
01899	兴达国际	-0.28	6145876	3.510	3.520	1000	1739000	-0.28	3.550	3.570	3.470	582880	0.00	2.84	-0.010	    687	--  	3.510	969801.88	
01900	中国智能交通	1.75	153986	0.580	0.570	1000	267048	0.00	0.570	0.600	0.560	--  	0.00	7.02	0.010	     10	--  	0.580	607021.38	
01908	建发国际集团	0.00	1481480	4.950	4.950	4000	300000	1.43	4.900	4.990	4.850	--  	0.00	2.83	0.000	     11	--  	4.950	167067.59	
01910	新秀丽	1.90	76701304	24.100	23.650	300	3195839	0.21	23.650	24.350	23.650	14737876	0.00	2.96	0.450	   1545	--  	24.100	422898.19	
01913	普拉达	-2.52	28793854	31.000	31.800	100	921105	0.32	31.500	31.700	30.650	1257720	0.00	3.30	-0.800	    782	--  	31.000	468971.91	
01938	珠江钢管	-1.74	234120	1.130	1.150	1000	204000	0.00	1.160	1.160	1.130	--  	0.00	2.61	-0.020	      9	--  	1.130	1198134.75	
01968	匹克体育	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
01979	天宝集团	-3.55	6448001	1.630	1.690	4000	3904000	0.62	1.720	1.720	1.620	--  	1.23	5.92	-0.060	    159	--  	1.630	126090.50	
01982	南旋控股	-2.35	1197300	1.660	1.700	2000	718000	0.00	1.680	1.680	1.660	--  	2.29	1.18	-0.040	     43	--  	1.660	270230.50	
01985	美高域	-21.00	156811632	3.160	4.000	2000	48452000	1.61	4.000	4.000	2.900	--  	0.00	27.50	-0.840	   2920	--  	3.160	30150.40	
01986	彩客化学	-1.57	5775556	5.020	5.100	500	1140000	-0.20	5.100	5.160	4.990	--  	0.00	3.33	-0.080	    104	--  	5.020	159081.59	
01989	松龄护老集团	-5.26	27962562	1.260	1.330	8000	21936000	0.00	1.340	1.340	1.240	--  	0.00	7.52	-0.070	    462	--  	1.260	32085.20	
01991	大洋集团	0.00	257000	0.850	0.850	2000	306000	0.00	0.850	0.850	0.830	--  	0.00	2.35	0.000	     14	--  	0.850	56774.60	
01993	雅仕维	-2.41	227585	2.830	2.900	500	79500	0.00	2.900	2.900	2.830	--  	4.59	2.41	-0.070	      6	--  	2.830	114889.00	
01998	飞克国际	0.00	0	0.380	0.380	2000	0	0.00	--  	0.380	--  	--  	0.00	0.00	0.000	      1	--  	0.380	122191.00	
02000	晨讯科技	0.00	721170	0.315	0.315	2000	2296000	1.61	0.315	0.315	0.310	--  	0.00	1.59	0.000	     26	--  	0.315	325329.69	
02002	阳光纸业	-5.81	4252060	1.620	1.720	500	2569500	-0.61	1.710	1.710	1.620	--  	0.00	5.23	-0.100	    225	--  	1.620	743720.31	
02006	锦江酒店	0.00	4868850	2.150	2.150	2000	2265000	-0.46	2.170	2.170	2.140	417100	0.00	1.40	0.000	    199	--  	2.150	5784376.00	
02010	瑞年国际	0.00	982390	0.680	0.680	1000	1459000	0.00	0.680	0.680	0.670	--  	0.00	1.47	0.000	     68	--  	0.680	669709.38	
02011	KEE	2.42	218500	1.690	1.650	2000	130000	0.00	1.690	1.690	1.650	--  	0.00	2.42	0.040	      4	--  	1.690	38490.30	
02012	阳光油砂	-4.05	8610533	0.355	0.370	500	24023500	-1.39	0.365	0.370	0.350	--  	0.00	5.41	-0.015	    193	--  	0.355	98527.40	
02014	浩泽净水	3.74	4155980	1.940	1.870	1000	2154000	0.00	1.880	2.010	1.880	29520	0.00	6.95	0.070	    111	--  	1.940	325902.91	
02023	中国绿岛科技	-4.40	757160	1.520	1.590	4000	496000	0.66	1.600	1.600	1.500	--  	0.00	6.29	-0.070	     22	--  	1.520	42273.40	
02028	映美控股	-1.27	785461	1.550	1.570	2000	505164	0.00	1.570	1.570	1.550	--  	21.48	1.27	-0.020	    158	--  	1.550	58380.50	
02030	卡宾	-1.46	1552760	2.020	2.050	1000	767000	-0.49	2.040	2.050	2.010	--  	2.48	1.95	-0.030	    183	--  	2.020	170612.59	
02031	澳至尊	1.06	4672550	0.475	0.470	5000	9605000	1.06	0.465	0.520	0.465	--  	0.00	11.70	0.005	    119	--  	0.475	17198.90	
02033	时计宝	1.18	271760	0.860	0.850	2000	316000	0.00	0.860	0.860	0.860	--  	2.33	0.00	0.010	      4	--  	0.860	232521.09	
02068	中铝国际	0.00	0	1.980	1.980	1000	0	0.00	--  	1.980	--  	--  	0.00	0.00	0.000	      1	--  	1.980	3785762.75	
02078	荣阳实业	0.00	0	0.860	0.860	1000	0	0.00	--  	0.860	--  	--  	0.00	0.00	0.000	      1	--  	0.860	313202.81	
02080	奥克斯国际	0.00	30500	1.560	1.560	2000	20000	1.96	1.530	1.530	1.520	--  	0.00	0.64	0.000	      3	--  	1.560	15810.90	
02083	大自然家居	0.00	233030	1.050	1.050	1000	226000	1.94	1.040	1.050	1.030	--  	0.00	1.90	0.000	     15	--  	1.050	364689.50	
02086	龙杰智能卡	0.00	604280	2.650	2.650	8000	228000	0.00	2.650	2.660	2.650	--  	0.00	0.38	0.000	      8	--  	2.650	17969.30	
02088	西王置业	-1.67	79030	0.295	0.300	2000	264000	-1.67	0.300	0.300	0.295	--  	0.00	1.67	-0.005	      6	--  	0.295	85229.70	
02099	中国黄金国际	-1.33	2411850	14.880	15.080	100	162700	0.00	15.000	15.000	14.760	415914	0.00	1.59	-0.200	    104	--  	14.880	295656.91	
02100	百奥家庭互动	-2.27	1896490	0.430	0.440	2000	4366000	0.00	0.440	0.440	0.425	--  	0.00	3.41	-0.010	     56	--  	0.430	200762.80	
02112	优库资源	0.00	2363180	1.600	1.600	2000	1486000	0.00	1.600	1.620	1.580	--  	0.00	2.50	0.000	     83	--  	1.600	18721.70	
02113	东盈控股	-1.61	1520250	0.610	0.620	5000	2540000	1.67	0.610	0.610	0.590	--  	0.00	3.23	-0.010	     36	--  	0.610	12358.60	
02118	天山发展控股	-0.62	232420	3.220	3.240	2000	72000	0.00	3.240	3.250	3.210	--  	0.00	1.23	-0.020	     11	--  	3.220	1349893.25	
02120	康宁医院	-1.95	221760	35.200	35.900	100	6300	0.00	35.200	35.200	35.200	--  	0.00	0.00	-0.700	      3	--  	35.200	129434.20	
02121	一化控股	4.35	20400	1.200	1.150	1000	17000	0.00	1.200	1.200	1.200	--  	0.00	0.00	0.050	      4	--  	1.200	399669.50	
02123	金盾控股	0.00	0	0.224	0.224	4000	0	0.00	--  	0.224	--  	--  	0.00	0.00	0.000	      1	--  	0.224	95740.70	
02133	中国多金属	-2.83	373892	0.240	0.247	1000	1601000	0.00	0.240	0.240	0.230	--  	0.00	4.05	-0.007	     19	--  	0.240	234051.30	
02138	香港医思医疗集团	3.73	1385990	2.780	2.680	1000	510000	1.46	2.710	2.800	2.690	--  	2.70	4.10	0.100	     23	--  	2.780	119714.67	
02166	芯智控股	-1.56	224840	1.890	1.920	2000	120000	1.07	1.890	1.900	1.870	--  	0.00	1.56	-0.030	     11	--  	1.890	12402.40	
02178	百勤油服	-5.66	752616	0.500	0.530	1000	1488143	-1.96	0.530	0.530	0.490	--  	0.00	7.55	-0.030	     41	--  	0.500	521167.59	
02183	利福地产	-1.99	914546	3.940	4.020	2000	234100	0.00	4.020	4.020	3.840	--  	0.00	4.48	-0.080	     29	--  	3.940	194550.70	
02188	泰坦能源技术	0.00	19573920	1.280	1.280	2000	15396000	0.00	1.300	1.310	1.230	--  	0.00	6.25	0.000	    463	--  	1.280	85278.70	
02193	万景控股	-2.61	1597480	1.120	1.150	4000	1452000	0.90	1.130	1.140	1.050	--  	0.00	7.83	-0.030	     43	--  	1.120	32430.50	
02198	中国三江化工	-5.16	17528080	2.940	3.100	1000	5876000	0.00	3.120	3.120	2.900	--  	0.00	7.10	-0.160	    351	--  	2.940	1036384.38	
02200	浩沙国际	-0.40	150200	2.520	2.530	2000	60000	0.80	2.500	2.520	2.500	25200	1.67	0.79	-0.010	     12	--  	2.520	230045.20	
02211	大健康国际	0.00	2856485	0.290	0.290	1000	9896000	1.75	0.290	0.290	0.285	8990	0.00	1.72	0.000	    341	--  	0.290	349002.00	
02212	高鹏矿业	-0.44	284920	0.224	0.225	20000	1280000	0.00	0.221	0.227	0.221	--  	0.00	2.67	-0.001	      9	--  	0.224	10212.70	
02213	益华控股	-0.25	0	3.980	3.990	2000	0	0.00	--  	3.980	--  	--  	0.00	0.00	-0.010	      2	--  	3.980	112002.30	
02218	安德利果汁	2.35	200362	4.350	4.250	500	46100	0.00	4.380	4.400	4.290	--  	0.00	2.59	0.100	      9	--  	4.350	199286.22	
02221	创业集团控股	0.30	5747306	3.310	3.300	4000	1755500	0.00	3.390	3.390	3.250	--  	0.00	4.24	0.010	     22	--  	3.310	108519.40	
02222	雷士照明	-2.08	1589320	0.940	0.960	1000	1671000	0.00	0.960	0.960	0.930	--  	0.00	3.12	-0.020	     60	--  	0.940	465896.81	
02223	卡撒天娇	8.21	14327521	1.450	1.340	2000	9996000	0.00	1.360	1.530	1.310	--  	0.00	16.42	0.110	    420	--  	1.450	49861.50	
02226	老恒和酿造	0.22	1119680	4.640	4.630	500	242500	-0.43	4.650	4.690	4.560	--  	0.00	2.81	0.010	     37	--  	4.640	281342.31	
02228	中国节能海东青	0.00	0	0.600	0.600	3000	0	0.00	--  	0.600	--  	--  	1.17	0.00	0.000	      1	--  	0.600	229736.80	
02229	长港敦信	0.00	0	0.510	0.510	2000	0	0.00	--  	0.510	--  	--  	0.00	0.00	0.000	      1	--  	0.510	145407.70	
02236	惠生工程	1.09	706170	0.930	0.920	1000	774000	0.00	0.920	0.930	0.910	--  	0.00	2.17	0.010	     13	--  	0.930	834006.50	
02239	国微技术	0.37	8050	2.690	2.680	1000	3000	0.00	2.680	2.690	2.680	--  	0.00	0.37	0.010	      3	--  	2.690	10623.76	
02266	黎氏企业	1.13	8073921	2.690	2.660	2000	3014000	0.00	2.700	2.730	2.630	--  	0.00	3.76	0.030	    214	--  	2.690	17442.10	
02268	优源控股	-0.45	9199420	2.220	2.230	1000	4134000	0.45	2.230	2.240	2.190	--  	0.00	2.24	-0.010	    177	--  	2.220	454036.50	
02277	华融投资股份	-2.22	539350	1.320	1.350	5000	405000	0.00	1.320	1.340	1.320	--  	0.00	1.48	-0.030	     20	--  	1.320	334538.41	
02278	海蓝控股	2.41	20360	5.090	4.970	1000	4000	0.00	5.090	5.090	5.090	--  	0.00	0.00	0.120	     16	--  	5.090	509948.50	
02280	慧聪网	-2.49	9852880	6.270	6.430	2000	1568000	-0.16	6.410	6.470	6.230	1549740	0.00	3.73	-0.160	    144	--  	6.270	648145.81	
02283	东江集团控股	1.27	1317800	2.390	2.360	2000	558000	1.70	2.360	2.390	2.340	--  	1.67	2.12	0.030	     23	--  	2.390	131445.20	
02286	辰兴发展	0.46	21900	2.190	2.180	1000	10000	0.00	2.190	2.190	2.190	--  	0.00	0.00	0.010	      3	--  	2.190	578890.00	
02288	宏基资本	2.78	275130	1.110	1.080	1000	251000	0.91	1.080	1.110	1.080	--  	0.00	2.78	0.030	      7	--  	1.110	192687.09	
02289	创美药业	0.00	19500	7.800	7.800	500	2500	0.00	7.800	7.800	7.800	--  	3.06	0.00	0.000	      2	--  	7.800	207675.50	
02293	百本医护	-2.52	410800	1.550	1.590	8000	264000	0.00	1.540	1.590	1.540	--  	0.00	3.14	-0.040	     22	--  	1.550	0.00	
02299	百宏实业	-0.38	180640	5.270	5.290	2000	34000	-0.57	5.280	5.370	5.270	--  	0.66	1.89	-0.020	     18	--  	5.270	794133.50	
02300	澳科控股	0.36	548000	2.750	2.740	2000	200000	-0.36	--  	2.750	--  	--  	2.95	0.00	0.010	      9	--  	2.750	622959.00	
02302	中核国际	-1.39	2577290	3.550	3.600	1000	721000	2.31	3.600	3.730	3.470	--  	0.00	7.22	-0.050	     85	--  	3.550	61668.10	
02303	恒兴黄金	-1.86	92740	2.640	2.690	2000	36000	0.00	2.550	2.640	2.520	--  	0.00	4.46	-0.050	      9	--  	2.640	97633.00	
02307	锦兴国际控股	-1.89	317940	0.520	0.530	2000	608000	0.00	0.540	0.540	0.520	--  	0.00	3.77	-0.010	     10	--  	0.520	457501.59	
02308	研祥智能	-0.93	98480	1.070	1.080	4000	92000	0.00	1.080	1.080	1.070	--  	0.00	0.93	-0.010	      5	--  	1.070	436106.50	
02309	伯明翰环球	-1.25	396535	0.395	0.400	20000	1005500	0.00	0.400	0.400	0.385	--  	0.00	3.75	-0.005	     13	--  	0.395	60373.80	
02310	申基国际	1.09	24910	0.465	0.460	2000	54000	0.00	0.460	0.475	0.460	--  	0.00	3.26	0.005	      7	--  	0.465	41532.70	
02312	中国金融租赁	-3.53	505724	0.246	0.255	20000	2026350	-0.40	0.255	0.255	0.246	--  	0.00	3.53	-0.009	     23	--  	0.246	4535.20	
02317	味丹国际	-1.83	633600	1.070	1.090	4000	596000	0.94	1.080	1.080	1.050	--  	4.67	2.75	-0.020	     24	--  	1.070	34515.00	
02320	合丰集团	-0.90	2805360	1.100	1.110	2000	2566000	0.92	1.100	1.100	1.080	--  	0.00	1.80	-0.010	     52	--  	1.100	195773.59	
02322	仁瑞投资	-1.19	1372400	0.830	0.840	8000	1688000	3.75	0.840	0.840	0.800	--  	0.00	4.76	-0.010	     11	--  	0.830	112693.00	
02323	中国港桥	0.36	211360	2.780	2.770	2000	76000	0.36	2.770	2.800	2.770	--  	0.00	1.08	0.010	     15	--  	2.780	92226.70	
02324	首都创投（新）	0.49	858292	0.207	0.206	20000	4168000	0.49	0.207	0.211	0.204	--  	0.00	3.40	0.001	     39	--  	0.207	123025.78	
02327	宇业控股	0.00	34170	0.370	0.370	6000	96000	0.00	0.355	0.370	0.355	--  	0.00	4.05	0.000	      4	--  	0.370	55424.80	
02330	中国上城	0.00	0	0.250	0.250	4000	0	0.00	--  	0.250	--  	--  	0.00	0.00	0.000	      1	--  	0.250	183116.41	
02336	海亮国际	0.00	0	0.490	0.490	10000	0	0.00	--  	0.490	--  	--  	0.00	0.00	0.000	      1	--  	0.490	48206.90	
02339	京西国际	0.00	4819312	2.020	2.020	2000	2399200	0.50	2.020	2.050	1.970	--  	0.00	3.96	0.000	    156	--  	2.020	168238.41	
02340	新昌管理集团	-1.37	190480	1.440	1.460	4000	132000	0.00	1.450	1.450	1.440	--  	1.04	0.68	-0.020	      6	--  	1.440	118685.40	
02341	中怡国际	-1.18	267180	1.670	1.690	2000	162000	0.00	1.650	1.670	1.640	--  	0.84	1.78	-0.020	     10	--  	1.670	297016.50	
02342	京信通信	-2.70	5791192	1.440	1.480	2000	4012729	-0.69	1.480	1.480	1.430	63400	1.04	3.38	-0.040	    146	--  	1.440	907147.50	
02343	太平洋航运	-5.76	83265912	1.800	1.910	1000	45737936	0.56	1.910	1.910	1.770	2712260	0.00	7.33	-0.110	   1301	--  	1.800	210722.50	
02345	上海集优	-1.30	3889700	1.520	1.540	2000	2560000	0.66	1.540	1.550	1.500	--  	0.00	3.25	-0.020	    252	--  	1.520	896820.13	
02348	东瑞制药	-2.27	3222360	4.310	4.410	4000	740000	-0.46	4.340	4.390	4.310	52320	0.70	1.81	-0.100	     23	--  	4.310	186687.91	
02349	中国城市基础设施	-2.04	40320	0.480	0.490	4000	84000	0.00	0.480	0.480	0.480	--  	0.00	0.00	-0.010	      3	--  	0.480	548436.38	
02355	宝业集团	-0.34	978860	5.810	5.830	2000	168000	0.17	5.840	5.890	5.800	--  	0.00	1.54	-0.020	     26	--  	5.810	2102988.50	
02358	久融控股	-1.85	536150	0.265	0.270	10000	1990000	0.00	0.270	0.275	0.265	--  	0.00	3.70	-0.005	     29	--  	0.265	19432.80	
02362	金川国际	-2.22	11322461	0.880	0.900	1000	12567000	2.33	0.930	0.940	0.860	--  	0.00	8.89	-0.020	    193	--  	0.880	155238.59	
02366	星美文化旅游	0.00	601400	0.800	0.800	5000	760800	0.00	0.780	0.800	0.780	--  	0.00	2.50	0.000	     14	--  	0.800	106276.90	
02368	鹰美	0.00	1114220	2.070	2.070	2000	542000	0.00	2.060	2.070	2.050	--  	7.25	0.97	0.000	     22	--  	2.070	163141.30	
02371	中国创联教育	-2.16	49228	0.136	0.139	4000	364000	0.00	0.136	0.136	0.134	--  	0.00	1.44	-0.003	      7	--  	0.136	48712.80	
02378	保诚	-0.26	385150	154.000	154.400	500	2500	0.00	154.100	154.100	154.000	--  	0.88	0.06	-0.400	      5	--  	154.000	43932400.00	
02379	中天国际	0.00	18250	0.760	0.760	5000	25000	0.00	--  	0.760	--  	--  	0.00	0.00	0.000	      2	--  	0.760	77263.90	
02383	ＴＯＭ集团	0.00	525300	1.850	1.850	2000	282000	-0.54	1.840	1.880	1.840	--  	0.00	2.16	0.000	     20	--  	1.850	340041.50	
02389	北控医疗健康	2.17	5817671	0.470	0.460	6000	12330000	1.08	0.480	0.485	0.465	202260	0.00	4.35	0.010	    106	--  	0.470	339511.41	
02393	巨星医疗控股	0.00	9951925	3.900	3.900	2500	2565000	1.04	3.900	3.920	3.840	2425825	0.00	2.05	0.000	    172	--  	3.900	311260.50	
02398	友佳国际	-1.16	16840	1.700	1.720	2000	10000	0.59	1.680	1.690	1.680	--  	0.00	0.58	-0.020	      4	--  	1.700	155532.41	
02399	虎都	-0.57	9288828	8.730	8.780	1000	1054850	0.11	8.810	9.040	8.690	--  	0.00	3.99	-0.050	    262	--  	8.730	223598.00	
02468	创益太阳能	0.00	0	0.630	0.630	1000	0	0.00	--  	0.630	--  	--  	0.00	0.00	0.000	      1	--  	0.630	37292.90	
02488	元征科技	3.59	8268056	8.650	8.350	500	952000	0.12	8.480	8.890	8.390	491415	0.00	5.99	0.300	    144	--  	8.650	128560.50	
02608	阳光１００中国	6.06	634530	3.500	3.300	1000	185000	0.00	3.300	3.500	3.300	--  	0.00	6.06	0.200	     48	--  	3.500	4860669.50	
02618	ＴＣＬ　通讯	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02623	爱德新能源	0.00	134532	0.104	0.104	2000	1286000	0.00	0.100	0.110	0.100	--  	0.00	9.62	0.000	     25	--  	0.104	94358.60	
02633	雅各臣科研制药	-4.14	4718580	1.620	1.690	2000	2882000	-0.61	1.680	1.680	1.600	--  	0.49	4.73	-0.070	    273	--  	1.620	247982.50	
02638	港灯　ＳＳ	-0.15	38006752	6.790	6.800	500	5600683	0.15	6.780	6.820	6.770	5971431	2.93	0.74	-0.010	    653	--  	6.790	10804200.00	
02662	承兴国际控股	-1.50	1665780	2.630	2.670	2000	634000	0.00	2.650	2.650	2.540	--  	0.00	4.12	-0.040	     56	--  	2.630	84339.30	
02668	百德国际	-3.77	736900	0.510	0.530	10000	1460000	0.00	0.510	0.510	0.500	--  	0.00	1.89	-0.020	     22	--  	0.510	24033.10	
02686	亚美能源	-1.56	175390	1.260	1.280	1000	140000	0.00	1.260	1.270	1.250	--  	0.00	1.56	-0.020	     25	--  	1.260	553758.38	
02698	魏桥纺织	-2.16	3431205	5.440	5.560	500	628000	-0.55	5.490	5.510	5.370	71265	0.00	2.52	-0.120	    218	--  	5.440	2880446.50	
02699	新明中国	-1.00	473200	0.990	1.000	2000	476000	0.00	0.990	1.010	0.980	--  	0.00	3.00	-0.010	     15	--  	0.990	770148.50	
02700	格林国际控股	3.17	235619	0.228	0.221	20000	1043000	0.00	0.225	0.228	0.223	--  	0.00	2.26	0.007	     11	--  	0.228	53795.00	
02722	重庆机电	-1.96	4147380	1.000	1.020	2000	4162000	1.01	1.010	1.010	0.990	--  	0.00	1.96	-0.020	     71	--  	1.000	1474970.75	
02728	裕华能源	-2.17	65200	1.350	1.380	4000	48000	0.00	1.370	1.370	1.350	--  	0.00	1.45	-0.030	      4	--  	1.350	69621.80	
02738	华津国际控股	0.00	308160	2.960	2.960	2000	104000	0.00	2.960	2.970	2.950	--  	1.62	0.68	0.000	     10	--  	2.960	125414.40	
02788	精熙国际	-0.83	131160	1.190	1.200	2000	110000	0.00	1.200	1.200	1.190	--  	2.94	0.83	-0.010	      9	--  	1.190	15435.20	
02789	远大中国	0.56	276296	0.180	0.179	2000	1548000	0.00	0.177	0.180	0.177	--  	0.00	1.68	0.001	     51	--  	0.180	1269771.75	
02799	中国华融	-0.97	17871206	3.070	3.100	1000	5829000	0.00	3.090	3.090	3.030	3588260	0.00	1.94	-0.030	    628	--  	3.070	107322216.00	
02868	首创置业	-1.69	21362688	3.500	3.560	2000	6090095	0.00	3.520	3.560	3.460	300840	6.29	2.81	-0.060	    335	--  	3.500	11921073.00	
02878	SOLOMON SYSTECH	-4.49	2710850	0.425	0.445	2000	6242000	1.19	0.435	0.445	0.420	--  	0.00	5.62	-0.020	     60	--  	0.425	11622.20	
02882	香港资源控股	-0.97	41671	0.102	0.103	4000	416200	2.00	0.101	0.103	0.100	--  	0.00	2.91	-0.001	      9	--  	0.102	188623.20	
02886	滨海投资	0.53	0	1.890	1.880	2000	0	0.00	--  	1.890	--  	--  	0.00	0.00	0.010	      2	--  	1.890	418168.50	
02889	镍资源国际	0.00	0	0.244	0.244	2000	0	0.00	--  	0.244	--  	--  	0.00	0.00	0.000	      1	--  	0.244	376817.81	
02898	龙润茶	-3.00	140750	0.485	0.500	10000	290000	0.00	0.500	0.500	0.480	--  	0.00	4.00	-0.015	     13	--  	0.485	28610.90	
02900	仁瑞投资（旧）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02901	位元堂股权	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02902	中国金石（旧）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02903	寰宇国际金融股权	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02904	中国擎天软件二千	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02906	中国新经济（旧）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02907	道和环球（旧）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02908	建联集团（一万）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02909	香港建设（旧）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02910	中国环保能源　旧	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
02911	中国宝丰（六千）	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
