642,001389,广合科技,236523120
643,601226,华电科工,236398784
644,002547,春兴精工,236158432
645,600986,浙文互联,234857136
646,002409,雅克科技,235122240
647,601929,吉视传媒,234255616
648,300405,科隆股份,234725088
649,000716,黑芝麻,233957776
650,300739,明阳电路,233844400
651,002660,茂硕电源,233912560
652,603678,火炬电子,233699792
653,301071,力量钻石,233419360
654,601500,通用股份,232735232
655,002965,祥鑫科技,231948960
656,300641,正丹股份,232290416
657,300672,国科微,231488624
658,000807,云铝股份,231539488
659,601989,中国重工,230630624
660,300783,三只松鼠,230966544
661,001308,康冠科技,232638192
662,300709,精研科技,230186464
663,300872,天阳科技,231810864
664,600732,爱旭股份,229327696
665,603118,共进股份,228890784
666,000887,中鼎股份,227950912
667,300303,聚飞光电,227160784
668,600383,金地集团,227212160
669,601100,恒立液压,226555088
670,600313,农发种业,226466496
671,300814,中富电路,226875264
672,300378,鼎捷数智,226898016
673,002603,以岭药业,224518032
674,002611,东方精工,223676112
675,603466,风语筑  ,223863712
676,002925,盈趣科技,223873008
677,601698,中国卫通,223369952
678,300006,莱美药业,222661056
679,300287,飞利信,226487504
680,300373,扬杰科技,222722768
681,300840,酷特智能,222746096
682,600858,银座股份,222125488
683,601077,渝农商行,221923744
684,603728,鸣志电器,221021280
685,002593,日上集团,220699936
686,000997,新 大 陆,221197536
687,603766,隆鑫通用,220438896
688,600737,中粮糖业,220742912
689,300286,安科瑞,220912384
690,002297,博云新材,220043392
691,002501,利源股份,219780112
692,000833,粤桂股份,219407456
693,600824,益民集团,219881792
694,002062,宏润建设,220623776
695,600446,金证股份,219573584
696,600006,东风股份,218503872
697,002080,中材科技,219985664
698,601916,浙商银行,218512256
699,603583,捷昌驱动,217753472
700,002025,航天电器,216963440
701,000415,渤海租赁,216256608
702,000738,航发控制,216787152
703,300045,华力创通,216514864
704,000661,长春高新,218754656
705,600406,国电南瑞,216827552
706,601238,广汽集团,215803648
707,600674,川投能源,216010848
708,600624,复旦复华,215386704
709,300792,壹网壹创,215143856
710,000999,华润三九,215242320
711,000056,皇庭国际,213851968
712,300284,苏交科,214378496
