代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08479	金泰丰国际控股	10.22	5732041	2.480	--  	2296000	4000	-1.59	          0.55	  1.62	2.200	
08156	众彩股份	2.53	5046800	0.810	--  	6275000	10000	1.25	          0.19	  1.06	0.800	
08287	ZIONCOM	-4.94	4593250	0.385	--  	11160000	10000	-1.28	          1.69	  0.76	0.405	
08021	汇隆控股	13.16	4423010	0.043	--  	103210000	40000	0.00	          0.81	 13.54	0.038	
08300	皇玺餐饮集团	0.00	4161380	0.145	--  	28760000	100000	0.00	          1.09	  1.05	0.145	
08073	兴业新材料	-3.49	4015400	1.660	--  	2360000	100000	-0.60	          0.49	  0.85	1.720	
08421	永顺控股香港	-1.16	3981675	0.425	--  	9605000	10000	1.19	          1.60	  8.19	0.425	
08166	中国农业生态	15.00	3878100	0.092	--  	43540000	400000	1.10	          0.71	 11.37	0.079	
08422	ＷＴ集团	-3.10	3741800	1.250	--  	3100000	30000	4.17	          0.31	  0.61	1.300	
08240	展程控股	-10.71	3664050	0.250	--  	13740000	10000	-1.96	          1.07	  1.09	0.290	
08328	信义香港	0.99	3633250	2.050	--  	1772750	4000	0.00	--  	212.68	2.050	
08445	怡康泰工程集团	-5.00	3465600	0.760	--  	4530000	10000	1.33	          0.76	  0.52	0.790	
08462	桥英控股	0.51	3462500	1.970	--  	1785000	70000	-0.51	          0.30	  0.73	1.920	
08046	恒芯中国	-2.70	3239748	0.036	--  	85460000	400000	0.00	          1.03	  6.31	0.037	
08470	莹岚集团	-3.07	3228720	1.580	--  	2016000	8000	0.00	          0.34	  0.76	1.610	
