代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
01055	中国南方航空股份	5.84	320632704	10.880	10.860	10.880	29934988	290000	0.37	          0.98	
300340	科恒股份	4.68	320576096	45.86	45.86	45.87	70630	756	0.07	          8.31	
600206	有研新材	5.68	318635808	9.86	9.86	9.87	330052	49	0.20	          3.93	
01113	长实集团	1.11	316121152	68.300	68.250	68.300	4645975	843000	-0.07	          0.13	
00003	香港中华煤气	1.83	315042720	15.600	15.580	15.600	20281078	2117000	0.00	          0.14	
300666	江丰电子	10.00	313610048	50.37	50.37	--  	64473	367	0.00	         11.79	
600038	中直股份	5.96	312940192	38.21	38.20	38.22	82992	5	0.16	          1.41	
600022	山东钢铁	1.35	311787424	2.26	2.26	2.27	1376709	21	-0.43	          1.29	
002153	石基信息	0.91	311199808	27.65	27.64	27.65	112210	1763	-0.03	          2.32	
600176	中国巨石	2.74	310508448	16.50	16.50	16.51	189202	7	0.06	          0.65	
600900	长江电力	0.98	309268256	16.41	16.41	16.42	189062	26	0.12	          0.16	
000538	云南白药	0.22	309251968	97.02	97.01	97.02	32032	236	0.00	          0.31	
300323	华灿光电	6.49	308589568	18.55	18.54	18.55	170112	1342	0.05	          2.47	
600380	健康元	3.61	307798208	12.04	12.04	12.05	260527	85	0.08	          1.67	
601003	柳钢股份	2.27	307678144	7.67	7.67	7.68	399635	134	0.66	          1.56	
00136	恒腾网络	7.25	307147488	0.370	0.370	0.375	839888000	2324000	0.00	          1.13	
