代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	最高	
08236	宝德科技集团	0.00	14350	--  	--  	5000	5000	0.00	          0.01	  0.38	2.870	2.870	
08320	沛然环保	0.00	14000	--  	--  	80000	20000	4.71	          0.01	  0.19	0.187	0.187	
08258	西北实业	3.65	13000	--  	--  	60000	10000	0.00	          0.02	  0.10	0.215	0.227	
08115	上海青浦消防	3.23	12880	--  	--  	20000	4000	0.00	          0.04	  0.57	0.660	0.660	
08346	创新电子控股	-1.92	10200	--  	--  	40000	30000	0.00	          0.01	  0.11	0.255	0.255	
08003	世大控股	2.99	8758	--  	--  	128000	2000	0.00	          0.01	  0.02	0.068	0.077	
08135	正美丰业	0.00	8550	--  	--  	15000	15000	0.00	          0.00	  0.31	0.570	0.570	
08199	中国万桐园	1.82	8400	--  	--  	30000	20000	0.00	          0.00	  0.06	0.280	0.280	
08153	科地农业	0.00	8120	--  	--  	70000	55000	0.00	          0.00	  0.07	0.116	0.116	
08243	大贺传媒	0.00	7900	--  	--  	20000	20000	0.00	          0.01	  0.08	0.395	0.395	
08006	华泰瑞银	0.49	7305	--  	--  	35750	10000	0.00	          0.01	  0.31	0.205	0.205	
08049	吉林长龙药业	0.00	5400	--  	--  	4000	4000	1.48	          0.00	  0.08	1.350	1.350	
08290	亚势备份	0.00	5280	--  	--  	60000	60000	0.00	          0.00	  0.19	0.088	0.088	
08028	天时软件	-1.89	4724	--  	--  	94000	20000	1.96	          0.00	  0.16	0.051	0.051	
08019	皓文控股	0.89	4520	--  	--  	40000	20000	0.00	          0.00	  0.08	0.113	0.113	
08295	中植资本国际	-0.50	3980	--  	--  	20000	20000	0.00	          0.00	  0.08	0.199	0.199	
08309	万成环球控股	2.56	3900	--  	--  	10000	10000	2.56	          0.00	  0.02	0.390	0.390	
08272	华人饮食集团	0.00	3600	--  	--  	240000	40000	0.00	          0.01	  0.03	0.015	0.015	
08106	升华兰德	0.00	3550	--  	--  	10000	10000	8.45	          0.00	  0.12	0.355	0.355	
08108	福泽集团	0.00	984	--  	--  	12000	2000	0.00	          0.00	  0.04	0.082	0.082	
08360	利骏集团香港	-0.59	680	--  	--  	4000	4000	-1.18	          0.00	  0.00	0.170	0.170	
08212	誉满国际控股	-0.56	656	--  	--  	4000	4000	-0.56	          0.00	  0.00	--  	0.179	
08063	环球大通集团	0.00	35	--  	--  	400	400	0.00	          0.00	  0.01	--  	0.107	
08270	中国煤层气	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.072	
08262	宏强控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.410	
08261	海天能源	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08251	优越集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.640	
08249	瑞远智控	-1.75	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.225	
08235	赛迪顾问	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.275	
08233	中国基建港口	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08229	FUTURE DATA	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.325	
08222	壹照明	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.210	
08220	比高集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.069	
08218	毅高国际控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.193	
08215	FIRST CREDIT	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.108	
08211	浙江永安	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.218	
08205	交大慧谷	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.315	
08197	北斗嘉药业	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.330	
08190	康佰控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.054	
08189	泰达生物	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.275	
08188	骏杰集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.260	
08182	中国糖果	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.113	
08176	超人智能	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	8.800	
08173	万亚企业控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.027	
08169	环康集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.175	
08163	万德金融	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.083	
08161	医汇集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.074	
08159	辉煌科技	-2.17	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.450	
08155	南华资产控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.045	
08148	奥柏中国	-0.68	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.146	
08139	长安仁恒	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	3.200	
08125	仁德资源	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.540	
08122	德莱建业	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08119	即时科研	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.700	
08116	中国幸福投资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.074	
08111	中科光电	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.074	
08103	万泰企业股份	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.310	
08098	昌利控股	-2.07	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.142	
08093	万星控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.710	
08077	昆仑国际金融	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08076	新利软件	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.140	
08070	侨洋国际控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.550	
08069	纵横游控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.820	
08066	品创控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.165	
08060	国联通信	-0.72	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.137	
08045	南大苏富特	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.181	
08038	金力集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08031	易通讯集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.900	
08025	亚洲资产	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.170	
08023	邝文记	3.57	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.435	
08018	汇财金融投资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.150	
08016	长虹佳华	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.820	
08012	环宇物流（亚洲）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08011	百田石油	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.150	
08008	新意网集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08595	御德国际控股股权	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.010	
08593	西安海天天四千	--  	0	--  	--  	0	0	--  	--  	--  	--  	--  	
08592	罗马集团股权	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08591	罗马集团（旧）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08590	L&A INTL-OLD	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08446	ITP HOLDINGS	-1.37	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	3.600	
08442	桦欣控股	-0.33	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	9.050	
08439	新百利融资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.880	
08409	海鑫集团	2.47	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.415	
08370	智升集团控股	-2.86	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.020	
08369	立基工程控股	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	--  	
08358	卓珈控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.280	
08348	滨海泰达物流	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.100	
08343	宏光照明	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.900	
08341	艾硕控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	2.700	
08333	阿仕特朗金融	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.305	
08317	财华社集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.870	
08316	柏荣集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.600	
08311	圆美光电	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.335	
08306	中国有色金属	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.201	
08301	明华科技	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.960	
08297	芭迪贝伊	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.255	
08293	星亚控股	--  	0	--  	--  	0	0	--  	          0.00	  0.00	--  	--  	
08286	长城微光	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.255	
08278	CMON	0.40	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.250	
08277	骏东控股	-1.35	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.730	
08273	浙江展望	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	1.350	
08271	环球数码创意	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	0.230	
数据来源:通达信
