代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00215	和记电讯香港	1.26	10171340	2.420	2.390	2000	4208000	--  	2.390	2.430	2.380	--  	2.85	2.09	0.030	    168	2.410	2.420	2129400.00	
02111	超盈国际控股	4.47	9869641	7.250	6.940	2000	1378000	--  	6.980	7.320	6.980	--  	1.31	4.90	0.310	    122	7.240	7.250	318787.09	
00178	莎莎国际	0.00	9606852	3.560	3.560	2000	2684000	--  	3.590	3.620	3.550	--  	2.53	1.97	0.000	    167	3.550	3.560	337946.00	
01031	金利丰金融	0.78	9534520	2.590	2.570	2000	3684000	--  	2.560	2.600	2.560	233180	0.00	1.56	0.020	     40	--  	2.590	3546520.75	
00874	白云山	1.67	9315900	21.350	21.000	2000	438000	--  	21.250	21.450	21.000	--  	0.00	2.14	0.350	     80	21.350	21.350	2657972.00	
00363	上海实业控股	0.83	9312975	24.300	24.100	1000	384000	--  	24.050	24.400	23.950	--  	1.89	1.87	0.200	    142	24.250	24.300	15124818.00	
01622	力高地产	0.33	9292320	3.040	3.030	2000	3052000	--  	3.030	3.070	3.020	18240	0.00	1.65	0.010	     70	--  	3.040	1480669.75	
03393	威胜集团	2.06	9127760	3.960	3.880	2000	2318000	--  	3.900	3.980	3.880	--  	6.06	2.58	0.080	    147	3.960	3.960	749309.13	
00268	金蝶国际	1.27	8781700	3.180	3.140	2000	2770000	--  	3.160	3.190	3.150	--  	0.00	1.27	0.040	    164	3.180	3.180	597731.38	
01788	国泰君安国际	0.85	8757180	2.380	2.360	1000	3670000	--  	2.380	2.410	2.370	--  	1.89	1.69	0.020	    260	2.370	2.380	4500074.50	
01638	佳兆业集团	3.17	8525790	2.280	2.210	1000	3792000	--  	2.220	2.280	2.220	--  	0.00	2.71	0.070	    224	2.260	2.270	16582197.00	
00142	第一太平	1.31	8245041	6.170	6.090	2000	1346000	--  	6.090	6.190	6.030	--  	0.89	2.63	0.080	    315	6.160	6.170	1721540.00	
01530	三生制药	0.93	8110831	10.820	10.720	500	750000	--  	10.860	10.960	10.700	--  	0.00	2.43	0.100	    157	10.800	10.820	1103880.25	
01098	ROAD KING INFRA	0.34	8061881	11.660	11.620	1000	689000	--  	11.700	11.780	11.600	81820	4.72	1.55	0.040	    102	--  	11.660	5040013.00	
00549	奇峰化纤	0.93	7907361	1.090	1.080	2000	7254000	--  	1.090	1.100	1.090	--  	0.00	0.93	0.010	     39	--  	1.090	252523.20	
01848	中国飞机租赁	0.20	7907031	9.930	9.910	500	793000	--  	9.930	10.080	9.920	--  	3.93	1.61	0.020	    146	9.930	9.930	3090018.75	
02280	慧聪网	2.69	7872101	6.880	6.700	2000	1152000	--  	6.730	6.940	6.730	1082680	0.73	3.13	0.180	    117	--  	6.880	625241.88	
06878	鼎丰集团控股	9.23	7742441	0.710	0.650	2000	11554000	--  	0.660	0.710	0.650	--  	0.00	9.23	0.060	     70	--  	0.710	184099.00	
00317	中船防务	1.02	7713921	13.840	13.700	2000	557000	--  	13.780	13.980	13.700	--  	0.00	2.04	0.140	     85	13.840	13.840	4390349.00	
01381	粤丰环保	1.18	7395781	4.280	4.230	1000	1718500	--  	4.330	4.330	4.260	--  	0.37	1.65	0.050	    260	4.280	4.280	606090.38	
03900	绿城中国	0.67	7296926	7.530	7.480	500	968500	--  	7.550	7.580	7.480	--  	1.78	1.34	0.050	    117	7.520	7.530	16979562.00	
00945	宏利金融　Ｓ	1.20	7293260	134.600	133.000	100	54286	--  	134.700	135.000	133.600	--  	0.77	1.05	1.600	     72	--  	134.600	68966600.00	
01628	禹洲地产	1.12	7184777	3.600	3.560	1000	1996360	--  	3.580	3.640	3.570	--  	6.11	1.97	0.040	    222	3.590	3.600	6886051.00	
00269	中国资源交通	4.59	7114379	0.205	0.196	5000	34234000	--  	0.198	0.214	0.198	--  	0.00	8.16	0.009	    159	--  	0.205	1792125.75	
01333	中国忠旺	0.29	7099481	3.400	3.390	400	2088000	--  	3.400	3.410	3.380	--  	0.00	0.88	0.010	    137	3.400	3.400	7903774.50	
00680	南海控股	0.00	7098001	0.260	0.260	50000	27300000	--  	0.260	0.265	0.255	--  	0.77	3.85	0.000	     41	0.255	0.260	3274705.00	
00405	越秀房产信托基金	0.43	7002151	4.680	4.660	1000	1496375	--  	4.670	4.700	4.660	60870	0.00	0.86	0.020	     94	--  	4.680	0.00	
00506	中国食品	1.75	6658843	2.910	2.860	2000	2292001	--  	2.860	2.920	2.860	--  	0.41	2.10	0.050	    117	2.910	2.910	1611526.75	
01293	广汇宝信	1.60	6571513	3.810	3.750	500	1730179	--  	3.760	3.840	3.740	--  	0.00	2.67	0.060	     95	3.800	3.810	2178994.75	
01508	中国再保险	-0.57	6459101	1.740	1.750	1000	3690000	--  	1.750	1.760	1.740	--  	3.10	1.14	-0.010	    167	1.740	1.740	21120738.00	
01520	时尚环球	2.02	6443881	1.010	0.990	6000	6384000	--  	0.980	1.030	0.980	--  	0.00	5.05	0.020	     93	--  	1.010	39788.40	
00107	四川成渝高速公路	0.30	6314661	3.350	3.340	2000	1886000	--  	3.330	3.360	3.310	--  	0.00	1.50	0.010	     40	3.340	3.350	3583983.75	
00256	冠城钟表珠宝	2.35	6274521	1.740	1.700	2000	3628000	--  	1.710	1.760	1.690	--  	2.87	4.12	0.040	     40	1.740	1.740	1725582.00	
00119	保利置业集团	1.31	6190071	3.100	3.060	1000	1997000	--  	3.060	3.120	3.060	--  	0.00	1.96	0.040	    302	3.090	3.100	12207304.00	
03983	中海石油化学	2.40	6180031	2.130	2.080	2000	2900000	--  	2.070	2.160	2.070	17040	2.63	4.33	0.050	    214	--  	2.130	1966669.25	
82822	南方Ａ５０　Ｒ	1.16	6096732	10.480	10.360	200	588269	--  	10.360	10.480	10.360	5733661	0.00	1.16	0.120	     32	--  	10.440	0.00	
01310	香港宽频	0.84	6073896	8.370	8.300	500	724500	--  	8.340	8.430	8.320	--  	2.63	1.33	0.070	    255	8.370	8.370	661711.81	
数据来源:通达信
