代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
02600	中国铝业	-0.28	7899117	3.560	3.570	2000	2216727	-0.28	3.600	3.600	3.550	--  	0.00	1.40	-0.010	    131	3.560	3.560	19247496.00	
03618	重庆农村商业银行	-0.39	7636562	5.170	5.190	1000	1468451	-0.19	5.200	5.240	5.160	--  	0.00	1.54	-0.020	    283	5.170	5.170	82443440.00	
02100	百奥家庭互动	4.00	7511101	0.780	0.750	2000	9632000	0.00	0.770	0.810	0.750	--  	2.31	8.00	0.030	    206	--  	0.780	201783.91	
03823	德普科技	3.70	7451841	0.140	0.135	2000	53726000	0.72	0.135	0.141	0.133	--  	0.00	5.93	0.005	    289	0.138	0.140	86449.60	
00968	信义光能	0.00	7434741	2.400	2.400	2000	3094000	0.00	2.400	2.420	2.390	--  	2.50	1.25	0.000	    168	2.390	2.400	1678638.25	
01428	耀才证券金融	1.68	7261061	2.420	2.380	2000	2992000	-0.41	2.390	2.450	2.390	--  	0.00	2.52	0.040	    101	--  	2.420	626863.31	
00717	英皇证券	-1.56	6820861	0.630	0.640	6000	10698000	0.00	0.640	0.650	0.630	--  	2.06	3.12	-0.010	     98	--  	0.630	816400.88	
08423	CHI HO DEV	7.69	6507251	0.490	0.455	10000	13130000	0.00	0.450	0.530	0.425	--  	0.00	23.08	0.035	     96	--  	0.490	15149.80	
00036	远东控股国际	5.75	6491881	0.920	0.870	3000	7275000	2.22	0.880	0.930	0.840	--  	0.00	10.34	0.050	    194	--  	0.910	82168.00	
00129	泛海集团	2.96	6487011	2.090	2.030	2000	3092862	0.00	2.030	2.120	2.030	--  	0.00	4.43	0.060	    137	--  	2.090	2644188.75	
01129	中国水业集团	0.00	6476481	1.730	1.730	4000	3728000	0.00	1.750	1.770	1.710	--  	0.00	3.47	0.000	     12	--  	1.730	275283.19	
01466	钱唐控股	-0.70	6456325	4.230	4.260	2000	1524400	0.00	4.240	4.290	4.160	--  	0.00	3.05	-0.030	     63	--  	4.230	33080.40	
01618	中国中冶	0.71	6363066	2.840	2.820	1000	2236000	0.00	2.830	2.860	2.830	--  	0.00	1.06	0.020	    254	2.840	2.840	38880236.00	
00729	五龙电动车	1.45	6195201	0.350	0.345	5000	17905000	0.00	0.340	0.350	0.340	--  	0.00	2.90	0.005	     79	0.345	0.350	953690.81	
数据来源:通达信
