代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
02282	美高梅中国	-0.59	9242448	16.980	17.080	400	540256	-0.12	17.080	17.200	16.960	--  	0.94	1.41	-0.100	    193	16.960	16.980	2708021.00	
03883	中国奥园	1.28	9073360	2.370	2.340	1000	3813000	-0.42	2.340	2.400	2.340	--  	7.09	2.56	0.030	    132	--  	2.370	6641841.50	
01071	华电国际电力股份	0.55	9028610	3.660	3.640	2000	2472000	-0.27	3.670	3.680	3.640	--  	4.15	1.10	0.020	    201	3.660	3.660	21307572.00	
00165	中国光大控股	0.57	8829825	17.500	17.400	2000	503457	0.11	17.500	17.620	17.400	--  	2.86	1.26	0.100	     79	17.500	17.500	6749533.50	
02314	理文造纸	0.00	8821150	6.550	6.550	1000	1341800	0.31	6.530	6.640	6.510	--  	1.68	1.98	0.000	    305	6.530	6.550	3500026.50	
00875	中国金控	0.00	8527680	0.039	0.039	20000	213280000	0.00	0.039	0.042	0.038	--  	0.00	10.26	0.000	    130	--  	0.039	48014.20	
01966	中骏置业	2.15	8400850	2.850	2.790	1000	2955000	0.00	2.830	2.860	2.810	--  	4.91	1.79	0.060	    154	2.840	2.850	5083487.00	
00178	莎莎国际	0.28	8087369	3.600	3.590	2000	2248132	0.00	3.600	3.620	3.560	--  	2.50	1.67	0.010	    110	3.600	3.600	337946.00	
01313	华润水泥控股	-0.51	7827321	3.940	3.960	2000	1980000	0.25	4.000	4.000	3.930	--  	0.00	1.77	-0.020	    146	3.940	3.940	5350692.00	
00102	凯升控股	4.06	7777462	2.050	1.970	2000	3811740	-0.97	1.980	2.070	1.980	--  	0.00	4.57	0.080	    139	--  	2.050	205039.30	
01888	建滔积层板	0.33	7593333	9.070	9.040	500	835400	-0.11	9.080	9.120	9.040	--  	5.35	0.88	0.030	    297	9.060	9.070	2566420.50	
00087	太古股份公司Ｂ	0.14	7379051	13.860	13.840	2500	532500	0.00	13.840	13.880	13.800	--  	1.59	0.58	0.020	     89	--  	13.860	37349800.00	
00405	越秀房产信托基金	0.43	7122053	4.710	4.690	1000	1513500	-0.21	4.680	4.730	4.680	--  	0.00	1.07	0.020	    130	--  	4.710	0.00	
00358	江西铜业股份	0.69	7091653	11.620	11.540	1000	609638	0.17	11.540	11.700	11.540	--  	0.00	1.39	0.080	    106	11.600	11.620	8974011.00	
82822	南方Ａ５０　Ｒ	0.95	7071052	10.660	10.560	200	664016	0.00	10.580	10.680	10.580	--  	0.00	0.95	0.100	     36	--  	10.660	0.00	
00023	东亚银行	0.31	7056968	32.250	32.150	200	218762	0.00	32.400	32.400	32.100	--  	0.87	0.93	0.100	    187	32.200	32.250	76570600.00	
00119	保利置业集团	1.60	6842251	3.170	3.120	1000	2156000	-0.32	3.110	3.210	3.110	--  	0.00	3.21	0.050	    192	3.150	3.170	12207304.00	
07230	ＦＬ二未来国指	2.50	6728503	15.600	15.220	100	431700	0.00	15.520	15.660	15.500	--  	0.00	1.05	0.380	     67	--  	15.600	0.00	
02380	中国电力	0.68	6653335	2.950	2.930	1000	2263729	0.34	2.940	2.950	2.920	--  	6.14	1.02	0.020	    146	2.940	2.950	9118716.00	
08122	德莱建业	3.09	6631441	0.500	0.485	8000	13152000	0.00	0.495	0.530	0.490	--  	0.00	8.25	0.015	    104	--  	0.500	15688.30	
02866	中远海发	0.00	6573242	1.650	1.650	1000	3969550	-0.60	1.650	1.670	1.640	--  	0.00	1.82	0.000	    128	1.650	1.650	12368025.00	
01478	丘钛科技	0.50	6482071	6.000	5.970	1000	1074000	0.84	6.060	6.110	5.910	--  	0.65	3.35	0.030	    103	--  	6.000	452032.91	
00598	中国外运	0.57	6455950	3.540	3.520	1000	1825747	0.00	3.510	3.580	3.510	--  	2.37	1.99	0.020	    414	3.530	3.540	3736694.50	
03396	联想控股	0.45	6398361	22.550	22.450	100	286900	0.22	22.600	22.600	22.100	--  	1.20	2.23	0.100	    112	22.500	22.550	32225882.00	
00468	纷美包装	0.75	6251931	4.030	4.000	1000	1559000	0.00	4.020	4.030	4.000	--  	2.98	0.75	0.030	     46	4.020	4.030	289236.19	
00877	昂纳科技集团	0.45	6088531	4.470	4.450	1000	1352000	0.68	4.500	4.570	4.440	--  	0.00	2.92	0.020	    142	--  	4.460	248663.09	
数据来源:通达信
