代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
002422	科伦药业	2.70	287358304	27.01	27.00	27.01	107108	565	0.00	          1.04	
300688	创业黑马	10.01	285970624	54.85	54.85	--  	52910	22	0.00	         31.12	
600110	诺德股份	0.11	285773376	9.03	9.03	9.04	318823	22	0.33	          2.77	
002043	兔 宝 宝	2.68	282945440	11.89	11.88	11.89	237383	1406	0.00	          3.31	
603988	中电电机	3.89	280607936	34.70	34.75	34.77	79928	14	0.03	          6.66	
603356	华菱精工	0.85	280128000	23.61	23.59	23.60	119332	16	0.68	         35.79	
000963	华东医药	2.00	274536960	59.80	59.80	59.83	46024	271	0.00	          0.53	
600207	安彩高科	9.96	272241984	9.16	9.16	--  	303487	1	0.00	          4.40	
600079	人福医药	2.33	270881664	15.78	15.77	15.78	172949	11	0.19	          1.64	
300458	全志科技	5.97	268939264	22.36	22.36	22.37	119692	1103	-0.52	          7.92	
600808	马钢股份	2.72	268134720	4.16	4.15	4.16	653593	10	0.24	          1.10	
000423	东阿阿胶	1.13	266569376	61.08	61.08	61.09	43995	578	0.13	          0.67	
300299	富春股份	10.06	266068064	8.53	8.53	--  	319934	1853	0.00	          7.62	
601666	平煤股份	4.22	266054272	6.42	6.41	6.42	422555	320	0.16	          1.79	
000039	中集集团	2.72	265865104	18.89	18.89	18.90	142255	1672	0.11	          1.12	
000055	方大集团	1.56	264719200	8.47	8.46	8.47	315216	5917	0.12	          4.65	
002271	东方雨虹	3.40	264392944	42.90	42.89	42.90	62142	469	0.02	          1.09	
601607	上海医药	2.53	262661136	22.69	22.69	22.70	116503	3	0.09	          0.61	
002912	中新赛克	0.86	262327216	120.00	120.00	120.02	21531	413	0.03	         12.89	
02238	广汽集团	3.79	261863392	17.520	17.500	17.520	15076232	770000	0.00	          0.68	
600755	厦门国贸	2.49	259426448	9.88	9.88	9.89	265699	30	0.10	          1.46	
600499	科达洁能	1.27	256926336	10.36	10.35	10.36	250513	425	0.00	          1.77	
300077	国民技术	0.00	255437856	8.47	8.47	8.48	300100	2704	0.00	          5.54	
300137	先河环保	0.47	255126288	19.27	19.26	19.27	132014	2256	-0.04	          4.46	
603612	索通发展	4.51	254950496	46.54	46.53	46.58	55378	20	0.15	          9.20	
600525	长园集团	0.73	254826704	16.64	16.63	16.69	153279	38	0.06	          1.22	
600667	太极实业	0.26	253143744	7.80	7.80	7.81	323123	61	0.13	          2.71	
02600	中国铝业	4.19	252454640	4.720	4.710	4.720	53820660	2434000	-0.42	          1.36	
000799	酒鬼酒	6.27	251293184	22.89	22.89	22.90	111494	910	-0.08	          3.43	
00004	九龙仓集团	2.97	250980624	29.450	29.450	29.500	8507447	759000	-0.17	          0.28	
