代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08109	麒麟集团控股	-5.56	67965	0.017	--  	3990000	15000	0.00	          0.09	  1.08	0.017	
08019	皓文控股	-5.88	67580	0.112	--  	620000	100000	2.75	          0.03	  1.02	0.109	
08243	大贺传媒	2.78	67450	0.370	--  	165000	10000	0.00	          0.07	  0.35	0.465	
08229	FUTURE DATA	-5.80	64200	0.325	--  	205000	5000	-4.41	          0.05	  1.14	0.320	
08033	爱达利网络	0.00	63870	0.285	--  	228000	2000	0.00	          0.04	  2.03	0.280	
08247	中生北控生物科技	3.50	62540	2.070	--  	30000	2000	0.00	          0.05	  3.95	2.100	
08220	比高集团	-1.49	61920	0.066	--  	920000	20000	0.00	          0.03	  2.56	0.068	
08148	奥柏中国	0.74	61880	0.136	--  	478000	20000	0.00	          0.04	  0.79	0.133	
08072	罗马集团	6.96	61040	0.123	--  	500000	100000	-1.60	          0.02	  0.45	0.115	
08235	赛迪顾问	9.80	60000	0.280	--  	220000	40000	0.00	          0.11	  0.34	0.265	
08192	环球能源资源	-1.37	59640	0.360	--  	168000	120000	1.41	          0.02	  0.38	0.355	
08242	宏创高科	-3.87	58440	0.149	--  	400000	10000	0.00	          0.03	  1.13	0.147	
08193	汉华专业服务	0.00	56740	0.044	--  	1300000	840000	2.33	          0.02	  0.03	0.043	
08416	HM INTL HLDGS	-4.11	53000	0.700	--  	75000	10000	-1.41	          0.02	  0.57	0.710	
08028	天时软件	3.70	52754	0.056	--  	962000	20000	0.00	          0.03	  0.72	0.054	
08116	中国幸福投资	-1.37	52160	0.072	--  	724000	80000	0.00	          0.02	  0.15	0.073	
08057	麦迪森控股	4.61	48960	1.590	--  	32000	4000	6.00	          0.00	  0.30	1.530	
08188	骏杰集团控股	1.63	48888	0.250	--  	196000	8000	0.00	          0.04	  1.46	0.249	
08347	Ｆ８企业	-2.56	48640	0.380	--  	128000	48000	0.00	          0.02	  0.10	0.380	
08271	环球数码创意	-0.83	48522	0.240	--  	202000	96000	0.00	          0.01	  1.28	0.241	
08076	新利软件	0.00	45900	0.153	--  	300000	30000	0.00	          0.03	  0.91	0.153	
08203	凯顺能源	-1.79	45598	0.275	--  	166000	6000	0.00	          0.03	  0.44	0.275	
08018	汇财金融投资	0.00	44820	0.166	--  	270000	100000	0.00	          0.02	  0.17	0.166	
08296	中国生命集团	0.00	40880	0.280	--  	144000	36000	0.00	          0.02	  0.74	0.300	
08295	中植资本国际	-3.81	40600	0.202	--  	200000	100000	-0.98	          0.01	  0.25	0.204	
08480	飞霓控股	-1.18	40340	0.420	--  	96000	72000	0.00	          0.02	  0.69	0.425	
08020	宏海控股集团	-10.85	37980	0.115	--  	320000	30000	0.00	          0.01	  0.37	0.120	
08325	中国支付通	0.00	37200	0.940	--  	40000	20000	2.17	          0.00	  0.20	0.920	
08329	海王英特龙	0.00	36500	0.365	--  	100000	100000	0.00	          0.02	  0.51	0.365	
08355	超智能控股	1.43	35500	0.355	--  	100000	100000	0.00	          0.01	  0.25	0.355	
08163	万德金融	0.00	34900	0.081	--  	460000	20000	0.00	          0.02	  0.17	0.076	
08120	国农金融投资	0.80	33090	0.126	--  	265000	60000	0.00	          0.03	  0.09	0.125	
08353	安科系统	0.00	33060	0.580	--  	57000	6000	0.00	          0.01	  1.48	0.580	
