代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08375	弘浩国际控股	4.50	10480	--  	--  	50000	20000	0.00	          0.01	  0.04	0.210	
08271	环球数码创意	0.87	10252	--  	--  	44000	38000	-0.43	          0.00	  0.25	0.233	
08222	壹照明	-0.95	9628	--  	--  	48000	4000	4.00	          0.01	  0.12	0.214	
08472	立高控股	0.00	9350	--  	--  	15000	10000	0.00	          0.00	  0.15	0.630	
08221	PF GROUP	-0.67	8940	--  	--  	60000	60000	0.00	          0.00	  0.13	0.149	
08317	财华社集团	0.00	8700	--  	--  	10000	10000	0.00	          0.00	  1.19	0.870	
08060	国联通信	-0.79	7953	--  	--  	63360	30000	0.00	          0.00	  0.61	0.130	
08003	世大控股	-1.45	7706	--  	--  	114000	96000	0.00	          0.00	  0.08	0.067	
08123	华亿金控	-4.11	7164	--  	--  	102000	96000	0.00	          0.00	  0.07	0.074	
08120	国农金融投资	-1.47	7125	--  	--  	55000	20000	-0.74	          0.01	  0.02	0.129	
08481	盛龙锦秀国际	0.00	6900	--  	--  	15000	15000	0.00	          0.00	  0.11	0.460	
08048	御德国际控股	3.06	6868	--  	--  	68000	20000	0.00	          0.00	  0.09	0.101	
08076	新利软件	2.14	5720	--  	--  	40000	40000	0.00	          0.00	  0.07	0.143	
08069	纵横游控股	2.44	4350	--  	--  	5000	5000	-3.45	          0.00	  0.03	0.870	
08020	宏海控股集团	-2.31	3500	--  	--  	30000	10000	14.41	          0.00	  0.03	0.111	
08082	仁智国际集团	0.00	3394	--  	--  	16000	5000	0.00	          0.00	  0.07	0.206	
08143	华夏医疗	3.33	2896	--  	--  	24000	4000	0.00	          0.00	  0.02	0.120	
08063	环球大通集团	0.00	2786	--  	--  	30600	30000	0.00	          0.00	  1.26	--  	
08028	天时软件	1.92	2738	--  	--  	54000	14000	1.92	          0.00	  0.10	0.052	
08212	誉满国际控股	4.09	1765	--  	--  	10192	8000	-0.56	          0.00	  0.02	0.179	
08045	南大苏富特	-0.54	1098	--  	--  	6000	6000	0.00	          0.00	  0.03	0.183	
08011	百田石油	0.00	625	--  	--  	5000	5000	0.00	          0.00	  0.10	--  	
08079	易还财务投资	0.00	5	--  	--  	9	9	0.00	          0.00	  0.00	--  	
08115	上海青浦消防	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08106	升华兰德	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08092	ITE HOLDINGS	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08077	昆仑国际金融	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08066	品创控股	-1.21	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08057	麦迪森控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08038	金力集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08033	爱达利网络	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08031	易通讯集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08019	皓文控股	1.85	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08018	汇财金融投资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08016	长虹佳华	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08012	环宇物流（亚洲）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08008	新意网集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08595	御德国际控股股权	--  	0	--  	--  	0	0	--  	          0.00	  0.00	--  	
08593	西安海天天四千	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08592	罗马集团股权	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08591	罗马集团（旧）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08590	L&A INTL-OLD	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08439	新百利融资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08370	智升集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08369	立基工程控股	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08363	SDM GROUP	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08353	安科系统	-1.67	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08348	滨海泰达物流	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08346	创新电子控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08343	宏光照明	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08341	艾硕控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08333	阿仕特朗金融	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08319	思博系统	-1.39	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08316	柏荣集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08306	中国有色金属	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08297	芭迪贝伊	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08293	星亚控股	--  	0	--  	--  	0	0	--  	          0.00	  0.00	--  	
08286	长城微光	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08281	中国金典集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08273	浙江展望	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08270	中国煤层气	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08262	宏强控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08261	海天能源	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08258	西北实业	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08252	泰和小贷	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08249	瑞远智控	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08233	中国基建港口	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08215	FIRST CREDIT	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08206	神通机器人教育	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08205	交大慧谷	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08202	汇创控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08197	北斗嘉药业	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08196	建禹集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08190	康佰控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08182	中国糖果	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08173	万亚企业控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08159	辉煌科技	1.16	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08149	浩德控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08139	长安仁恒	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08131	辰罡科技	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08122	德莱建业	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08119	即时科研	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
数据来源:通达信
