代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08526	荣丰集团亚洲	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08523	常满控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08522	德益控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08519	JIA GROUP	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08513	迎宏控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08509	威扬酒业控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08506	福纺控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08501	庄皇集团公司	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08495	1957 & CO.	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08493	龙皇集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08491	COOL LINK	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08487	ISP GLOBAL	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08485	竣球控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08483	名仕快相	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08481	盛龙锦秀国际	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08480	飞霓控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08479	金泰丰国际控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08476	大洋环球控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08472	立高控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08471	新达控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08470	莹岚集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08465	高科桥	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08463	TOMO HOLDINGS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08460	基地锦标集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08457	健升物流中国	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08455	礼建德集团	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08452	富银融资股份	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08450	钜京控股	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
08446	ITP HOLDINGS	--  	0	--  	--  	0	0	--  	          0.00	--  	--  	
数据来源:通达信
