代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	今开	
601169	北京银行	-1.44	1243054848	7.55	7.55	7.56	1608032	17	-0.12	          0.88	7.76	
601628	中国人寿	-2.13	1238962304	30.38	30.38	30.39	401778	32	0.20	          0.19	31.32	
600497	驰宏锌锗	0.52	1238945536	7.79	7.79	7.80	1555956	250	0.52	          3.61	7.99	
600507	方大特钢	-6.10	1223774976	15.39	15.38	15.39	744009	44	-0.25	          5.61	16.98	
300113	顺网科技	6.42	1218871808	21.38	21.38	21.39	580906	3641	-0.08	         12.57	20.70	
600581	八一钢铁	-3.48	1204181248	15.26	15.27	15.28	754408	22	1.67	          9.84	16.64	
600188	兖州煤业	-6.08	1203252480	17.46	17.47	17.58	644429	269	-0.05	          2.18	19.22	
601997	贵阳银行	-2.81	1200782592	16.28	16.27	16.28	712167	333	-0.11	          5.89	17.10	
600487	亨通光电	1.16	1180644352	32.30	32.30	32.31	364840	24	0.50	          2.94	33.02	
002460	赣锋锂业	-1.61	1175454464	52.64	52.64	52.65	222039	1760	-0.22	          4.27	55.50	
000488	晨鸣纸业	0.00	1167198720	18.60	18.60	18.61	612301	6868	0.00	          5.54	19.12	
002142	宁波银行	-6.05	1158178048	20.17	20.17	20.19	545126	3831	-0.14	          1.21	21.47	
601012	隆基股份	-2.88	1141902464	32.39	32.40	32.43	347850	2	-0.02	          1.76	34.18	
600104	上汽集团	-0.35	1140774912	34.03	33.99	34.00	335247	20	-0.05	          0.29	34.32	
000776	广发证券	-2.40	1137785472	17.48	17.47	17.48	636451	6800	-0.05	          1.08	18.24	
600919	江苏银行	0.99	1132984576	8.13	8.13	8.14	1374046	99	-0.11	          2.32	8.20	
603993	洛阳钼业	-2.51	1128743424	7.00	7.00	7.01	1570040	28	0.29	          1.21	7.42	
600703	三安光电	1.53	1128034560	21.24	21.24	21.25	534430	141	0.28	          1.31	21.70	
300027	华谊兄弟	3.88	1123015296	10.18	10.18	10.19	1112868	11791	0.10	          5.80	10.00	
002466	天齐锂业	1.92	1117871104	50.39	50.38	50.39	223489	1555	0.08	          1.97	50.90	
000671	阳 光 城	-9.21	1097991424	7.89	7.89	7.90	1325357	3483	0.13	          4.08	8.95	
601933	永辉超市	-1.79	1091207808	9.86	9.87	9.88	1078554	7	-0.89	          1.66	10.32	
000960	锡业股份	-1.15	1088528128	15.52	15.52	15.53	672477	6575	-0.63	          5.56	16.25	
002008	大族激光	-2.97	1078753280	45.66	45.66	45.67	232953	923	-0.25	          2.35	48.02	
601857	中国石油	-2.83	1073181568	8.57	8.57	8.58	1222673	25	0.35	          0.08	8.95	
601390	中国中铁	0.69	1072526144	8.72	8.72	8.73	1225831	20	0.00	          0.67	8.76	
600276	恒瑞医药	-1.91	1060814272	67.69	67.81	67.88	153768	33	0.13	          0.55	71.08	
601336	新华保险	-3.76	1058913600	59.18	59.17	59.18	176234	16	0.03	          0.85	61.88	
601998	中信银行	-3.25	1032150976	7.75	7.74	7.75	1305442	230	0.65	          0.41	8.06	
600068	葛洲坝	0.32	1016028544	9.43	9.44	9.45	1058337	1405	0.00	          2.30	9.60	
600782	新钢股份	-2.65	1007472448	7.72	7.73	7.74	1238811	20	0.13	          4.45	8.22	
000983	西山煤电	-1.93	1003584960	10.68	10.68	10.69	899420	6508	0.00	          2.85	11.17	
000786	北新建材	-6.06	1003582464	23.40	23.39	23.40	409048	5680	-0.42	          2.89	25.48	
300017	网宿科技	-2.39	993594944	10.19	10.19	10.20	966807	6861	-0.38	          6.08	10.72	
000060	中金岭南	-0.61	982310208	11.34	11.34	11.35	841185	8855	-0.34	          3.80	11.70	
601006	大秦铁路	-0.91	969480192	9.78	9.76	9.77	983280	1863	-0.60	          0.66	9.92	
002110	三钢闽光	-5.85	961103104	21.41	21.41	21.42	423991	6765	0.28	          4.28	23.59	
600282	南钢股份	-0.74	940926464	5.39	5.41	5.42	1695247	45	-0.18	          4.37	5.63	
600196	复星医药	-3.21	927021760	36.75	36.77	36.78	246439	6	0.49	          1.29	38.99	
601888	中国国旅	-2.18	904618240	47.08	47.08	47.09	188333	108	0.68	          0.96	49.88	
002839	张家港行	3.87	892138240	9.94	9.94	9.95	903965	14550	-0.19	         10.84	9.80	
002405	四维图新	-4.06	887076928	19.62	19.62	19.63	455308	2104	0.00	          4.44	20.80	
601636	旗滨集团	-8.62	886924800	7.00	7.00	7.01	1166490	293	0.57	          4.64	7.89	
600903	贵州燃气	0.74	884305664	24.48	24.40	24.49	363668	98	0.91	         29.82	24.44	
600325	华发股份	-4.59	874967168	8.32	8.30	8.31	1021848	50	-0.11	          5.34	9.03	
002236	大华股份	-8.15	873514368	24.33	24.33	24.34	342993	3176	-0.07	          2.02	26.83	
002304	洋河股份	-2.33	866928576	118.93	118.93	118.99	70909	296	0.69	          0.57	122.86	
002601	龙蟒佰利	0.77	866363072	18.35	18.35	18.36	461813	4243	0.00	          6.87	18.67	
000568	泸州老窖	-6.01	853042304	55.68	55.67	55.68	146268	2390	-0.19	          1.04	60.35	
600808	马钢股份	-0.45	843154624	4.45	4.45	4.46	1846390	27	0.45	          3.09	4.60	
000898	鞍钢股份	-1.46	842319936	7.40	7.39	7.40	1101782	6690	0.96	          1.79	7.74	
000789	万年青	4.15	836753664	11.30	11.29	11.30	716622	6468	-0.87	         11.68	11.24	
600569	安阳钢铁	1.15	825948864	5.30	5.30	5.31	1511296	15	0.00	          6.31	5.43	
600809	山西汾酒	-1.59	821540608	52.15	52.20	52.27	152834	6	0.35	          1.77	53.98	
000338	潍柴动力	-4.16	819735744	8.30	8.29	8.30	954846	18943	0.73	          2.21	8.86	
600971	恒源煤电	0.17	819432064	11.74	11.73	11.74	676148	20	-0.41	          6.76	12.04	
601838	成都银行	10.03	811537088	16.23	16.23	--  	500023	35	0.00	         13.84	16.23	
600409	三友化工	1.47	803339264	10.36	10.37	10.38	763773	86	0.10	          4.13	10.50	
002916	深南电路	5.11	800274048	64.19	64.18	64.19	127665	1859	-0.16	         18.24	63.50	
600720	祁连山	-2.10	797955008	11.68	11.64	11.69	654538	11	0.09	          8.43	12.31	
000932	*ST华菱	-2.12	794846656	9.23	9.23	9.24	830997	6763	0.11	          2.76	9.77	
600426	华鲁恒升	-6.54	790778752	16.30	16.31	16.32	450393	16	0.62	          2.79	18.00	
000672	上峰水泥	-1.28	788208128	12.33	12.33	12.34	608738	5460	-0.15	          7.48	12.90	
603260	合盛硅业	-8.10	778795712	56.41	56.38	56.40	134534	15	0.89	         19.22	62.83	
601186	中国铁建	-0.59	775919680	11.72	11.71	11.72	653387	50	-0.33	          0.57	11.92	
601101	昊华能源	6.57	774752064	9.08	9.09	9.10	845240	3	1.11	          7.04	8.76	
603056	德邦股份	-7.05	768832768	20.43	20.39	20.40	368417	52	-0.33	         36.84	22.01	
600018	上港集团	-2.50	764408576	7.41	7.39	7.40	1025404	56	0.41	          0.45	7.69	
002456	欧菲科技	1.21	761646912	18.35	18.35	18.36	409646	1661	0.27	          1.54	18.94	
002128	露天煤业	-1.77	756191616	11.65	11.64	11.65	621915	5017	-0.59	          3.81	12.24	
300618	寒锐钴业	0.27	753273216	226.80	226.80	226.82	32720	337	0.33	         10.91	235.00	
600547	山东黄金	-1.73	748516928	30.12	30.13	30.14	248921	27	0.00	          1.71	29.62	
600570	恒生电子	1.09	748016000	43.77	43.77	43.79	170133	3	-0.10	          2.75	44.57	
300136	信维通信	-2.31	747952000	33.46	33.46	33.47	218912	1362	-0.02	          2.94	35.50	
601828	美凯龙	-2.45	746449664	18.30	18.32	18.33	401225	29	-0.43	         12.74	19.23	
002078	太阳纸业	0.26	739475008	11.54	11.54	11.55	625367	3133	-0.59	          2.47	11.81	
000717	韶钢松山	-2.13	732170432	7.36	7.35	7.36	961228	8209	0.55	          3.97	7.75	
300212	易华录	8.53	703116800	31.04	31.03	31.04	236369	3705	0.16	          7.75	29.18	
000681	视觉中国	6.74	702149056	22.95	22.95	22.96	317425	2761	1.15	         11.34	21.75	
002027	分众传媒	-2.09	695761664	13.57	13.56	13.57	505863	4297	0.30	          0.87	14.04	
002001	新 和 成	-1.95	689985216	35.78	35.78	35.79	193221	903	0.70	          1.80	37.49	
601800	中国交建	0.20	689480448	14.80	14.80	14.81	463871	10	0.41	          0.39	14.97	
002049	紫光国芯	2.96	687749696	34.39	34.39	34.40	201598	2195	0.20	          3.34	34.35	
601989	中国重工	0.68	680010752	5.91	5.91	5.92	1148738	152	0.17	          0.63	5.96	
600900	长江电力	-0.12	678441664	16.27	16.26	16.27	420042	20	-0.05	          0.37	16.30	
601211	国泰君安	-1.79	673238336	19.20	19.19	19.20	342462	13	-0.51	          0.72	19.79	
300343	联创互联	1.21	667425472	15.08	15.07	15.08	446381	4953	0.33	         11.81	15.35	
600789	鲁抗医药	1.69	665947584	10.84	10.82	10.85	616256	1000	0.37	         10.60	11.00	
603019	中科曙光	2.23	662011584	34.82	34.81	34.83	190133	30	0.12	          2.96	35.19	
002797	第一创业	1.59	660843584	8.30	8.30	8.31	792602	7169	0.00	          4.13	8.45	
600348	阳泉煤业	-1.47	657886080	8.70	8.70	8.71	726951	14	-0.33	          3.02	9.16	
000807	云铝股份	3.23	652354112	8.32	8.31	8.32	786255	6607	-0.47	          3.49	8.30	
000895	双汇发展	-4.37	649676480	25.82	25.81	25.82	246269	1963	-0.26	          0.75	27.00	
600588	用友网络	7.71	649037376	25.57	25.55	25.57	259300	15	-0.30	          1.78	24.21	
600926	杭州银行	1.04	630552640	12.60	12.63	12.64	494939	53	0.40	          3.38	12.71	
601108	财通证券	1.80	629401664	15.85	15.84	15.85	395302	112	-0.18	         11.01	16.16	
601666	平煤股份	-3.91	629139328	6.88	6.88	6.89	864434	1358	-0.14	          3.66	7.37	
300133	华策影视	6.42	627901760	12.43	12.42	12.43	514390	5922	-0.23	          4.22	11.98	
300226	上海钢联	5.17	625991424	50.90	50.90	50.92	124941	1172	-0.38	          8.29	50.11	
300431	暴风集团	10.01	619526016	24.39	24.39	--  	266084	1180	0.00	         11.34	22.74	
600596	新安股份	-10.03	615687872	11.66	--  	11.66	486714	20	0.00	          7.17	13.21	
000426	兴业矿业	-5.33	615032768	11.02	11.02	11.03	525525	4650	1.01	          3.95	11.89	
002050	三花智控	-1.27	607552448	17.95	17.94	17.95	333562	4132	-0.10	          2.13	18.73	
600779	水井坊	-0.12	602662656	41.96	41.97	41.98	140396	1	0.02	          2.87	42.50	
002440	闰土股份	-2.78	593822016	20.99	20.98	20.99	275277	1689	0.58	          4.49	22.35	
601233	桐昆股份	-0.75	590503104	23.68	23.68	23.69	241401	2	-0.62	          2.00	24.40	
000878	云南铜业	-0.22	589121664	13.34	13.33	13.34	426446	6536	-0.14	          3.01	13.81	
600111	北方稀土	0.33	588286208	12.18	12.18	12.19	476422	39	-0.15	          1.31	12.46	
300737	科顺股份	-1.06	587461248	17.69	17.69	17.70	327906	3708	-0.61	         21.48	17.88	
002475	立讯精密	1.56	586826368	22.75	22.75	22.78	257191	1173	-0.17	          0.81	23.00	
300451	创业软件	3.22	585306752	26.00	26.00	26.01	226529	2396	0.12	         17.55	26.50	
300033	同花顺	3.19	585247872	52.42	52.41	52.42	111557	917	0.11	          4.23	52.32	
300287	飞利信	5.70	584643584	8.35	8.34	8.35	718204	5754	-0.11	          6.80	8.03	
000709	河钢股份	0.50	584102464	4.00	3.99	4.00	1439360	6558	0.25	          1.36	4.04	
002024	苏宁易购	1.19	583605056	11.95	11.94	11.95	485355	5822	0.17	          0.97	12.10	
600176	中国巨石	-4.10	581966144	15.45	15.42	15.43	366080	24	-0.38	          1.25	16.60	
000425	徐工机械	-1.13	581894784	4.36	4.36	4.37	1317786	7032	0.00	          1.88	4.51	
600970	中材国际	-4.32	576934528	9.75	9.73	9.74	575625	22	-0.09	          3.42	10.48	
600804	鹏博士	-9.61	573285120	12.14	12.13	12.14	461461	84	-0.07	          3.22	13.64	
300316	晶盛机电	-5.74	572747136	14.78	14.77	14.78	387254	1054	0.00	          4.21	16.04	
300708	聚灿光电	-3.41	561567808	27.20	27.20	27.21	209319	2251	-0.61	         32.54	27.80	
600522	中天科技	-0.27	558158400	10.97	10.95	10.96	508788	2	-0.17	          2.24	11.15	
002241	歌尔股份	-1.73	557613184	13.08	13.07	13.08	419422	3025	0.00	          1.54	13.60	
603058	永吉股份	-5.30	556034944	19.67	19.70	19.71	272680	54	-0.40	         11.96	20.77	
300487	蓝晓科技	-3.88	554369344	23.56	23.56	23.57	233439	3540	0.13	         27.59	25.01	
002016	世荣兆业	-5.95	543862784	12.02	12.02	12.03	435740	5928	-0.82	          6.74	13.12	
000537	广宇发展	-10.01	541593152	13.12	--  	13.12	390633	1802	0.00	          7.62	15.03	
300418	昆仑万维	6.07	541137792	21.68	21.68	21.69	253294	836	-0.27	          4.33	21.07	
601069	西部黄金	7.49	540857088	15.49	15.49	15.50	365445	74	0.85	          5.75	14.01	
002458	益生股份	-7.69	534426496	11.41	11.41	11.42	473194	1537	-0.69	         27.07	11.12	
000656	金科股份	1.92	532730496	5.32	5.32	5.33	986895	5820	0.76	          1.89	5.39	
600801	华新水泥	-1.77	527264192	14.40	14.39	14.42	354682	717	0.56	          3.65	15.09	
600837	海通证券	-0.31	525550400	13.02	13.01	13.02	399409	5	-0.37	          0.49	13.30	
002092	中泰化学	0.53	524751264	13.29	13.28	13.29	390987	1947	0.08	          1.92	13.55	
300253	卫宁健康	4.31	520875264	8.47	8.46	8.47	621508	7567	0.59	          5.42	8.41	
002202	金风科技	-2.13	510464256	15.66	15.65	15.66	322528	3012	1.36	          1.15	16.50	
300315	掌趣科技	3.33	507503552	6.21	6.21	6.22	821798	13466	0.32	          3.11	6.16	
300738	奥飞数据	6.14	500664224	58.28	58.27	58.28	88338	732	0.81	         54.13	56.50	
600741	华域汽车	-0.19	496641344	26.34	26.34	26.37	188942	5	-0.14	          0.66	26.39	
600999	招商证券	-1.33	494952000	18.55	18.51	18.53	265845	67	0.11	          0.54	19.08	
300015	爱尔眼科	3.49	483609216	32.60	32.58	32.60	147813	1383	-0.54	          1.23	32.38	
002594	比亚迪	0.67	483267904	58.90	58.90	58.91	82085	547	0.20	          0.72	59.99	
300088	长信科技	4.46	480645856	6.32	6.31	6.32	765145	5252	0.00	          3.39	6.30	
600392	盛和资源	-0.07	480363744	13.98	13.98	13.99	338514	38	-0.28	          3.60	14.37	
300364	中文在线	2.88	478014624	11.79	11.78	11.79	409044	6024	0.00	          9.07	11.98	
600584	长电科技	2.14	477924480	17.20	17.19	17.20	279789	37	0.12	          2.84	17.37	
600208	新湖中宝	-4.14	477776288	4.40	4.39	4.40	1062459	253	0.23	          1.24	4.70	
300070	碧水源	3.23	473035936	14.68	14.68	14.69	324677	1810	-0.06	          1.69	14.57	
600466	蓝光发展	-7.36	470349536	9.69	9.67	9.68	464762	5	-0.09	          5.27	10.79	
600123	兰花科创	2.64	467893920	9.33	9.32	9.33	494216	13	0.00	          4.33	9.31	
000768	中航飞机	-5.26	463731040	13.14	13.14	13.15	347547	1246	0.00	          1.26	14.12	
000933	神火股份	1.76	461293696	8.10	8.10	8.11	565161	7354	-0.11	          2.97	8.24	
002310	东方园林	3.66	460949216	18.12	18.11	18.12	255078	1737	-0.16	          1.57	17.84	
000735	罗 牛 山	-2.94	452596288	6.94	6.94	6.95	639083	4684	-0.28	          6.03	7.35	
601881	中国银河	0.00	450747744	10.59	10.59	10.60	422007	76	0.00	          3.44	10.90	
600197	伊力特	-9.72	449118368	20.06	20.04	20.20	217035	8	-1.17	          4.92	22.64	
600760	中航沈飞	-3.13	446297024	24.13	24.11	24.13	183239	55	-0.03	          5.31	25.38	
600093	易见股份	4.96	444896768	12.69	12.70	12.71	353633	6	0.16	         10.97	12.55	
600038	中直股份	-2.97	443593536	33.99	33.98	33.99	130105	6	-0.17	          2.21	35.95	
600160	巨化股份	0.55	439993952	11.01	11.02	11.04	393465	66	0.09	          1.92	11.28	
000039	中集集团	-0.60	438360096	18.25	18.25	18.26	237151	1049	0.27	          1.87	18.81	
300168	万达信息	3.70	437965760	14.28	14.28	14.29	307115	2718	0.28	          3.05	14.13	
601003	柳钢股份	-3.35	435386048	7.50	7.47	7.50	557195	10	0.27	          2.17	8.00	
600549	厦门钨业	2.29	435192192	23.67	23.67	23.68	182837	1	0.04	          1.69	23.95	
000839	中信国安	0.14	432437504	7.25	7.24	7.25	590589	6977	0.00	          1.51	7.39	
000423	东阿阿胶	-1.83	430480032	60.48	60.45	60.48	70216	1395	-0.39	          1.07	62.30	
002508	老板电器	-3.29	421221856	47.31	47.30	47.31	87026	545	-0.33	          0.94	50.00	
300348	长亮科技	10.01	419221408	19.13	19.13	--  	231720	1135	0.00	         12.69	17.68	
300107	建新股份	3.78	417979712	8.78	8.77	8.78	470332	6533	0.34	         14.37	8.66	
601678	滨化股份	2.12	416859424	9.16	9.17	9.18	451431	1000	-0.21	          3.80	9.11	
600004	白云机场	-4.38	411557120	15.49	15.49	15.50	259094	12	-0.38	          1.25	16.57	
000402	金 融 街	-3.17	411422272	10.70	10.69	10.70	376835	1712	0.09	          1.26	11.21	
600183	生益科技	4.16	411314976	15.29	15.29	15.30	271752	95	-0.77	          1.86	15.14	
600066	宇通客车	0.36	410502560	22.05	22.12	22.14	182526	10	-0.49	          0.82	22.15	
603356	华菱精工	2.93	409126368	23.89	23.92	23.98	179545	14	0.76	         53.85	22.07	
603323	吴江银行	1.22	407718080	9.12	9.12	9.13	443012	15	-0.10	          7.30	9.33	
002302	西部建设	-2.48	405207456	15.72	15.72	15.73	249939	2543	0.32	          2.42	16.69	
300624	万兴科技	6.36	402867456	47.30	47.25	47.30	84385	1278	-0.62	         42.19	47.00	
300401	花园生物	-7.27	402599136	45.30	45.28	45.30	86031	659	-0.78	          5.05	50.00	
600158	中体产业	0.17	401108640	11.82	11.79	11.80	338736	52	-0.58	          5.15	12.20	
600153	建发股份	-1.99	397552960	12.31	12.30	12.31	316166	175	0.16	          1.12	12.88	
603895	天永智能	10.01	397236448	43.95	43.95	--  	93407	1	0.00	         48.40	41.50	
300104	乐视网	-10.07	396414624	4.82	--  	4.82	822437	21473	0.00	          3.23	4.82	
300355	蒙草生态	1.54	395569920	11.19	11.19	11.20	353808	7393	-0.52	          3.05	11.21	
002371	北方华创	-2.86	389904960	26.15	26.10	26.15	149257	594	0.54	          4.26	27.50	
600643	爱建集团	-0.42	388554464	11.84	11.83	11.85	332113	10	-0.16	          2.32	12.18	
000513	丽珠集团	0.76	387004000	66.50	66.50	66.51	57604	373	-0.14	          1.65	67.82	
600009	上海机场	-0.58	386695968	47.71	47.68	47.69	81815	3	0.08	          0.75	47.99	
603329	上海雅仕	-5.77	386416256	27.75	27.73	27.74	136016	1	-0.03	         41.22	29.55	
603466	风语筑	7.18	386123488	53.01	52.94	52.99	72653	12	1.09	         20.18	53.00	
601086	国芳集团	0.33	386047488	9.00	9.00	9.01	431187	25	-0.21	         26.95	9.10	
000538	云南白药	-4.61	384950528	91.02	91.02	91.03	40980	813	0.45	          0.39	95.65	
603499	翔港科技	10.00	384873440	33.88	33.88	--  	123267	1	0.00	         49.31	29.80	
600025	华能水电	0.95	384538720	4.25	4.24	4.25	904358	250	0.24	          5.02	4.30	
600958	东方证券	-0.20	382213472	14.76	14.76	14.77	259382	37	-0.13	          0.83	14.93	
002271	东方雨虹	-4.31	381833408	37.70	37.69	37.70	96987	443	-0.36	          1.70	39.96	
000630	铜陵有色	0.00	380749856	2.83	2.82	2.83	1332163	7293	0.35	          1.39	2.88	
300677	英科医疗	9.80	380396096	60.39	60.38	60.39	64282	1122	-0.17	         26.44	56.59	
000998	隆平高科	1.73	376689024	22.30	22.30	22.31	167058	1595	-0.66	          1.75	21.99	
300044	赛为智能	5.19	375444544	16.00	15.99	16.00	236186	2524	-0.30	          9.77	15.69	
002597	金禾实业	-1.05	375294752	26.32	26.31	26.32	140005	1118	-0.14	          2.50	27.29	
600660	福耀玻璃	0.58	375211968	25.87	25.86	25.87	143125	11	-0.07	          0.71	26.12	
300498	温氏股份	-0.35	372640032	22.53	22.53	22.55	163676	999	-0.30	          0.46	23.02	
002229	鸿博股份	0.29	371631328	10.29	10.28	10.29	361165	7513	-0.47	          9.79	10.44	
000792	盐湖股份	1.44	371446752	11.26	11.26	11.27	328996	2765	0.09	          1.20	11.40	
002244	滨江集团	0.93	369327296	7.56	7.55	7.56	500799	6357	-0.12	          1.85	7.63	
000401	冀东水泥	1.45	367897088	11.87	11.86	11.87	306248	2202	-0.16	          2.27	12.05	
600884	杉杉股份	-2.01	367285184	15.14	15.14	15.15	241022	10	0.00	          2.93	15.80	
002081	金 螳 螂	-5.33	362575616	14.20	14.20	14.21	251625	1286	0.14	          0.99	15.28	
