代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
300727	润禾材料	-5.10	245658832	30.14	30.14	30.15	79684	1183	0.10	         32.66	
002893	华通热力	-7.71	244776832	25.87	25.87	25.90	92163	1517	-0.87	         30.72	
002493	荣盛石化	-0.28	243737248	14.48	14.48	14.49	165271	737	0.70	          0.48	
600109	国金证券	-0.68	241412176	8.70	8.69	8.70	273666	20	0.12	          0.90	
000926	福星股份	-3.23	235624304	10.77	10.76	10.77	215691	1640	0.00	          2.27	
600621	华鑫股份	-1.93	235463200	12.20	12.20	12.21	189448	13	0.49	          3.61	
01038	长江基建集团	-1.21	234217744	65.500	65.500	65.550	3546989	423000	-0.38	          0.13	
002258	利尔化学	-3.44	234041360	18.50	18.49	18.50	123172	1224	0.00	          2.35	
000517	荣安地产	-3.10	228954912	4.07	4.07	4.08	554777	8573	0.00	          1.83	
600110	诺德股份	-2.05	227307920	7.64	7.65	7.66	299012	150	0.00	          2.60	
603157	拉夏贝尔	-7.49	225366512	15.93	15.92	15.93	138210	2	-0.55	         25.23	
000868	安凯客车	-2.57	224367600	5.69	5.69	5.70	392192	4753	-0.17	          5.64	
002273	水晶光电	-1.52	220710944	18.12	18.11	18.12	120869	741	-0.43	          1.96	
002343	慈文传媒	-2.13	215552448	29.37	29.37	29.38	73123	159	-0.33	          3.13	
000016	深康佳Ａ	-4.46	214511776	5.79	5.78	5.79	365277	2682	-0.16	          2.29	
000697	炼石有色	-1.73	211262288	17.57	17.50	17.57	124686	2768	0.51	          2.75	
601555	东吴证券	-1.69	210883808	8.71	8.69	8.70	238008	18	-0.22	          0.82	
002437	誉衡药业	-8.23	209896816	5.69	5.59	5.69	371960	8477	1.97	          1.71	
03883	中国奥园	-2.95	208940336	5.590	5.580	5.590	36607448	231000	-0.18	          1.37	
000886	海南高速	-2.28	208498944	5.14	5.14	5.15	412525	2208	0.00	          4.27	
000728	国元证券	-0.59	207224048	10.04	10.04	10.05	204166	1626	0.00	          0.69	
300124	汇川技术	-2.99	200829888	27.21	27.20	27.21	71285	1059	-0.14	          0.58	
600239	云南城投	-9.92	198585232	4.45	--  	4.45	433204	7	-0.21	          2.70	
601607	上海医药	-1.59	198293312	22.31	22.30	22.33	87911	10	0.13	          0.46	
600708	光明地产	-2.47	198193424	7.12	7.12	7.13	273683	1	0.14	          2.77	
000935	四川双马	-1.23	197113648	15.20	15.20	15.21	128395	1682	-0.12	          2.04	
600118	中国卫星	-1.70	192496480	19.65	19.65	19.67	97386	19	-0.04	          0.82	
00101	恒隆地产	-0.51	191941536	19.440	19.440	19.460	9796977	973000	-0.10	          0.22	
600872	中炬高新	-0.16	190847808	24.56	24.56	24.65	76850	6	-0.56	          0.96	
002410	广联达	-2.04	190781984	16.80	16.78	16.80	113105	300	-0.58	          1.30	
300409	道氏技术	-5.61	190519712	43.89	43.86	43.89	42707	391	-0.24	          3.25	
000996	中国中期	-1.91	188544512	12.34	12.34	12.35	151705	2124	0.08	          4.40	
002911	佛燃股份	-1.89	186147216	23.33	23.33	23.34	79732	689	0.13	         14.24	
300474	景嘉微	-2.89	185925232	42.04	42.02	42.04	45049	258	0.10	          6.72	
