代码	名称	涨幅%%	总金额	买价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08169	环康集团	8.39	9180	--  	--  	60000	10000	0.00	          0.01	  0.23	0.150	
08317	财华社集团	0.00	8700	--  	--  	10000	10000	0.00	          0.00	  0.80	0.870	
08070	侨洋国际控股	-9.52	8550	--  	--  	15000	15000	0.00	          0.01	  0.14	0.570	
08480	飞霓控股	1.19	8200	--  	--  	20000	20000	3.66	          0.00	  0.06	0.410	
08329	海王英特龙	1.41	7250	--  	--  	20000	10000	0.00	          0.00	  0.05	0.365	
08358	卓珈控股	0.00	6250	--  	--  	5000	5000	0.00	          0.00	  0.16	1.250	
08220	比高集团	0.00	5380	--  	--  	80000	20000	0.00	          0.00	  0.11	0.067	
08375	弘浩国际控股	-1.00	3960	--  	--  	20000	10000	0.00	          0.00	  0.03	0.198	
08197	北斗嘉药业	0.00	3250	--  	--  	10000	10000	0.00	          0.00	  0.04	0.325	
08116	中国幸福投资	-6.58	2312	--  	--  	36000	20000	1.43	          0.00	  0.03	0.070	
08150	无缝绿色	-8.73	2300	--  	--  	20000	20000	0.00	          0.00	  0.03	0.115	
08016	长虹佳华	3.80	1640	--  	--  	2000	2000	0.00	          0.00	  0.11	0.820	
08028	天时软件	-7.27	1020	--  	--  	20000	20000	0.00	          0.00	  0.05	0.051	
08006	华泰瑞银	0.00	507	--  	--  	2600	500	0.00	          0.00	  0.02	--  	
08088	海汇国际科技	7.14	240	--  	--  	8000	8000	0.00	          0.00	  0.00	0.030	
08060	国联通信	0.00	99	--  	--  	840	840	0.00	          0.00	  0.00	--  	
08306	中国有色金属	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08297	芭迪贝伊	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08286	长城微光	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08280	中国数字视频	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08277	骏东控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08273	浙江展望	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08272	华人饮食集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08261	海天能源	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08255	神州数字	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08252	泰和小贷	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08249	瑞远智控	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08247	中生北控生物科技	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08239	首都金融控股	-2.70	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08236	宝德科技集团	-0.35	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08235	赛迪顾问	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08233	中国基建港口	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08230	中国宇天	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08222	壹照明	1.94	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08215	FIRST CREDIT	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08206	神通机器人教育	-1.25	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08205	交大慧谷	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08189	泰达生物	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08182	中国糖果	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08173	万亚企业控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08161	医汇集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08160	GOLDWAY EDU	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08155	南华资产控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08139	长安仁恒	6.64	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08135	正美丰业	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08132	中油港燃	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08125	仁德资源	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08122	德莱建业	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08119	即时科研	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08115	上海青浦消防	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08106	升华兰德	-1.28	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08098	昌利控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08091	奥传思维控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08080	北亚策略	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08077	昆仑国际金融	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08076	新利软件	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08066	品创控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08056	饮食概念	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08038	金力集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08033	爱达利网络	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08031	易通讯集团	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08012	环宇物流（亚洲）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08011	百田石油	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08008	新意网集团	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08593	西安海天天四千	--  	0	--  	--  	0	0	--  	--  	--  	--  	
08592	罗马集团股权	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08591	罗马集团（旧）	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08590	L&A INTL-OLD	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08442	桦欣控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08439	新百利融资	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08370	智升集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08369	立基工程控股	--  	0	--  	--  	0	0	--  	--  	  0.00	--  	
08353	安科系统	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08351	俊文宝石	-1.35	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08348	滨海泰达物流	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08343	宏光照明	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08341	艾硕控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08340	域高金融	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08326	同景新能源	-0.85	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08319	思博系统	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08316	柏荣集团控股	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
08310	大丰港	0.00	0	--  	--  	0	0	0.00	          0.00	  0.00	--  	
数据来源:通达信
